Date,LD12TRUU Index,SPTR Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,GC1 Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG000BXPP29 FIGI,BBG0016S3JL1 FIGI,BBG00CTZ9MW1 FIGI,BBG008FDQZL8 FIGI,BBG001DCTG63 FIGI,BBG000QYVKN2 FIGI,BBG000N7KBZ3 FIGI,BBG00HY28K89 FIGI,BBG00JGMWFM9 FIGI,BBG00RRGSJR4 FIGI,BBG00XXPB3L3 FIGI,BBG00Z9CCRH5 FIGI,BBG00G5JGQ66 FIGI,BBG01103B471 FIGI,BBG00XP21PQ0 FIGI,BBG000BT1XR0 FIGI,BBG012QSDSK6 FIGI,BBG01HN2K357 FIGI,BBG018CYVVW5 FIGI,BBG01LDX2Y62 FIGI,BBG01LFP7VX8 FIGI,BBG01LG5S725 FIGI,BBG01LGJPD98 FIGI,BBG01LGV6385 FIGI,BBG01LK3NLL8 FIGI,BBG01LKV4T03 FIGI,BBG01LM0NQT3 FIGI,BBG01LMWGVP4 FIGI,BBG01LNSPRZ0 FIGI,BBG01LPQN9T1 FIGI,BBG01LQ91TF3 FIGI,BBG01LQSBQD8 FIGI,BBG01LR3YNV4 FIGI,BBG01LS5MNX9 FIGI,BBG01LT0X3V3 FIGI,BBG01LTHJFN4 FIGI,BBG01LTX3S76 FIGI,BBG01LV5FTG9 FIGI,BBG01LW2WJ41 FIGI,BBG000FKMP26 FIGI,BBG000BDCQ25 FIGI,BBG000MQQ963 FIGI,BBG000BK2F42 FIGI,BBG000BK6MB5 FIGI,BBG000BPH459 FIGI,BBG000CGC1X8 FIGI,BBG000DY28W5 FIGI,BBG000BJGGV8 FIGI,BBG000KMVDV1 FIGI,BBG000H9G7X2 FIGI,BBG000BD53V2 FIGI,BBG002293PJ4 FIGI,BBG000HT5G06 FIGI,BBG000F9XKN7 FIGI,BBG001KFKQM7 FIGI,BBG004S641N5 FIGI,BBG002BC7WC5 FIGI,BBG000G7CDN9 FIGI,BBG005CHLM96 FIGI,BBG00B8NWRF5 FIGI,BBG000BLJWF3 FIGI,BBG000V78V75 FIGI,BBG000BVMGF2 FIGI,BBG000BNGTQ7 FIGI,BBG000C3J3C9 FIGI,BBG000BLNNH6 FIGI,BBG000BMTX31 FIGI,BBG000BJW241 FIGI,BBG00Q741Z16 FIGI,BBG00RP5HYS8 FIGI,BBG00VSYYVB8 FIGI,BBG000C6W444 FIGI,BBG000BCQ4P6 FIGI,BBG000CYSFS7 FIGI,BBG000BGYMH7 FIGI,BBG000CC53X1 FIGI,BBG000Q5ZRM7 FIGI,BBG000BRNGM2 FIGI,BBG000BS9489 FIGI,BBG000FKJRC5 FIGI,BBG000C221G9 FIGI,BBG000BMQCP6 FIGI,BBG000BJ5HK0 FIGI,BBG000BD2167 FIGI,BBG000CHSS88 FIGI,BBG000BVWZF9 FIGI,BBG000BCVMH9 FIGI,BBG000CQCCK6 FIGI,BBG000DW34S2 FIGI,BBG000CVRFS4 FIGI,BBG000BP30Y0 FIGI,BBG000BGKJ70 FIGI,BBG000C2VBB0 FIGI,BBG000G9W6L0 FIGI,BBG000BXMFC3 FIGI,BBG000BT2TP0 FIGI,BBG000PWTD92 FIGI,BBG000BWB7V4 FIGI,BBG000F1ZSQ2 FIGI,BBG000K1T9L0 FIGI,BBG000BLV2Q3 FIGI,BBG000QFJJW0 FIGI,BBG000H9LNX1 FIGI,BBG000CS0D96 FIGI,BBG000PQ4W72 FIGI,BBG000BFRRX8 FIGI,BBG000BJSBJ0 FIGI,BBG000CS7CT9 FIGI,BBG000C496P7 FIGI,BBG000BH3JF8 FIGI,BBG000BSJK37 FIGI,BBG000BMY992 FIGI,BBG000C8H633 FIGI,BBG00D0Y81M1 FIGI,BBG00FN64XT9 FIGI,BBG001D8R5D0 FIGI,BBG000BW3299 FIGI,BBG000JCPGZ1 FIGI,BBG000MM2P62 FIGI
8/15/2022,204.07,9090.361,2366.721,2021.346,2054.254,2077.958,2150.71,78.8,145.67,87.051613,1862.825659,22.12,1966.73,1015,106.546,1152.34,123.107429,1346.5985,791.8,585.86,590.35,1563.79,845.16,2651.08,509.45,286.33,204.5,391.78,65.79,234.55,1180.58,1001.74,1141.47,928.14,951.82,3375.08,3206.61,2028.21,12597.41,26.28722,73.06761,32.27827,2.25295,17.19,38.7,30.36,23.52,64.99,24.06,10.07,12.23,8.62,39.98,11.91,0.922545107,17.86,41.8154708,18.50457782,94.83,122.95,111.65,109.65,118.13,90.79,104.43,107.6,132.47,113.65,100.4,90.99,123.45,99.42,100.48,90.72,103.55,95.74,104.97,84.42,95.46,12.49,94.9,102.79,62.279,293.47,152.13,546.52,95.54,15.69,19.79,104.27,312.4,153.94,26.09,29.69,160,74.91,150.48,34.11,51.11,171.29,58.96,127.76,39.2,46.59,134.93,48.15,135.28,18.63,44.41,27.08,34.56,201.18,29.02,368.75,87.81,133.1,117.39,72.25,276.37,50.76,66.71,183.15,55.26,312.29,415.43,80.66,131.34,76.35,92.73,104.88,30.42,125.16,43.26,337.52,69.29,72.03,287.87,359.95,89.27,33.69,43.11,27.36,574.35,272.17,116.33,91,33.06,26.56,268,18.39,47.52,23.39,107.08,26.7,103.5,238.17,58.68,180.89
8/16/2022,204.08,9107.867,2371.043,2020.529,2054.088,2085.362,2148.93,78.43,146.04,84.24758,1854.250847,21.86,1961.45,1014.22,106.5,1149.99,122.786041,1361.277,801.36,583.87,594.4,1559.64,848.93,2643.49,512.43,285.13,204.37,392.84,66.87,235.43,1180.98,1002.76,1141.91,926.83,952.74,3369.57,3205.8,2007.56,12742.2,26.54124,68.50083,32.73452,2.2202,17.31,38.67,26.8,23.56,64.71,24.25,10.02,12.31,8.81,42.77,12.02,0.932601243,17.32,42.27127733,18.72799758,95.33,123.65,112.26,111.33,118.77,91.14,104.86,107.78,131.24,113.5,100.37,91.42,123.79,99.41,100.7,91.11,103.42,96.51,105.74,85.08,96.42,12.37,92.39,103.51,63.2622,292.71,150.03,533.97,95.62,15.82,21.58,104.5,329.31,155.6,26.02,30.58,168.11,74.84,152.83,33.11,51.63,171.1,59.24,129.73,41.02,46.77,136.56,48.08,135.75,18.1,44.39,27.17,34.775,204.12,29.97,371.57,89.02,134.53,117.58,73.68,276.11,50.95,67.32,185.82,53.71,310.07,410.85,82.23,132.76,71.69,95.13,105.25,30.58,123.94,43.445,339.31,67.74,71.41,286.54,359.25,88.54,34.63,43.77,28.25,605.38,267.51,118.13,90.53,35.09,27.2,266.3425,18.57,49.08,23.05,108.07,26.68,103.96,241.35,56.93,179.47
8/17/2022,204.09,9043.589,2351.112,1987.314,2036.209,2066.383,2137.29,77.62,146.08,85.785904,1840.761204,22.02,1948.84,1015.59,106.574,1145,122.143266,1346.018,799.49,588.58,591.27,1549.82,842.34,2624.87,505.27,284.29,200.59,392.25,64.17,225.71,1172.89,1002.18,1144.82,924.15,953.05,3341.1,3223.98,1958.14,12504.15,25.47031,66.6366,31.39969,2.19601,16.37,36.37,26.58,22.69,63.46,23.85,9.58,12.2,8.64,41.5,10.74,0.92214741,17.21,41.79744473,18.68429518,94.68,123.18,110.66,110.6,118.87,90.56,103.22,106.44,131.78,113.29,99.58,90.8,123.46,98.54,98.98,90.7,102.68,95.33,104.56,83.81,95.04,12.48,89.57,101.6,62.3649,291.32,148.53,524.11,94.51,15.62,20.86,103.79,312.88,153.88,24.98,30.33,170.17,70,143.72,34.47,51.51,171.36,58.67,132.04,40.39,46.66,137.79,46.97,133.96,16.88,44.13,26.21,33.895,200.95,29.85,368.92,85.74,132.21,117.66,73.01,276.52,50.45,67.63,185.86,52.6,303.22,404.45,82.6,134.53,69.38,94.77,104.39,30.19,122.47,42.49,331.38,65.99,70.35,284.09,355.33,90.06,33.33,43.18,28.1,599.4,255.62,117.48,90.2,33.95,26.3,263.4972,18.42,48.55,23.41,106.89,25.92,102.32,240.89,57.85,174.85
8/18/2022,204.1,9065.49,2356.385,2000.729,2041.498,2071.408,2139.95,77.74,147.07,88.112862,1835.53266,22.36,1946.51,1009.58,107.484,1144.7,122.22369,1345.504,801.52,603.46,592.03,1543.1,845.08,2637.8,506.58,282.17,200.51,393.59,64.31,220.65,1171.67,1003.27,1144.62,924.01,952.45,3339.45,3236.64,1997.91,12518.05,25.21216,64.72927,31.33954,2.17194,16.29,36.38,26.57,23.03,64.41,24.33,9.69,12.1,8.69,41.99,10.49,0.921795272,17.55,41.78148366,18.73173682,95.1,123.32,110.56,111.72,118.95,90.8,103.76,107.93,130.75,112.84,99.99,91.16,122.87,98.69,98.51,91.05,102.96,96.1,105.16,84.75,98.01,12.49,88.87,100.3,61.8108,290.17,151.38,519.57,94.8,15.69,21.23,104.02,311.31,156.41,24.79,31.19,168.99,73.12,147.89,35,51.3,169.22,59.12,133.02,40.26,49.37,139.07,48.11,134.5,16.54,44.3,26.5,34.6,199.5,30.42,367.55,85.82,131.05,118.08,73.22,281.62,50.4,69.5,186.8,52.8,303.31,405.81,82.02,143.73,75.19,95.48,105.01,30.07,122.09,42.865,323.23,66.09,71.05,288.56,357.36,91.24,33.65,43.44,28,603.6,269.62,118.22,90.24,31.33,25.97,260.838,18.43,49.62,24.6,108.38,26.23,102.35,241.91,60.57,174.66
8/19/2022,204.11,8948.818,2323.532,1957.346,2007.067,2046.911,2126.72,76.95,146.93,88.37574,1827.480702,22.38,1919.5,1001.46,108.169,1137.94,121.468404,1317.255,798.74,603.6,580.07,1547.34,834.36,2589.56,497.42,279.45,196.85,393.39,62.68,206.95,1149.64,1002.24,1147.59,919.66,954.4,3289.78,3187.24,1934.35,12154.4,24.58789,65.5178,30.62987,2.18007,15.51,33.68,25.54,22.48,64.28,23.65,9.27,11.75,8.05,39.85,9.49,0.902442082,16.4,40.90427695,18.66676748,94.16,122.37,109.45,112.22,118.12,89.79,102.6,106.17,129.72,111.88,99.11,90.12,121.79,97.77,97.7,90.2,102.14,94.35,104.35,83.49,95.11,12.74,87.27,100.1,60.6481,286.15,147.6,510.2,93.85,15.45,20.57,101.21,298.3,153.59,22.79,31.3,163.31,71.88,143.6,34.68,50.95,168.36,58.41,130.2,38.66,48.7,138.37,47.48,131.2,15.03,42.48,25.28,34.56,197.05,30.12,365.15,84.97,130.35,118.01,72.49,273.28,49.38,68.16,184.39,50.18,297.04,397.3,81.67,140.67,74.22,91.66,101.65,29.98,119.5,42.605,316.69,63.24,69.01,286.57,354.28,90.71,32.51,42.79,26.67,595.12,256.01,117.04,89.71,29.89,25.9,259.2159,18.43,49.5,24.46,105.95,25.93,99.53,238.52,59.59,167.96
8/22/2022,204.15,8758.243,2273.751,1915.743,1959.988,2007.468,2117.93,76.08,145.45,87.849984,1813.259062,22.61,1897.04,991.9,109.046,1135.95,121.066695,1279.801,789.91,602.1,567.36,1525.95,818.13,2517.54,489.5,273.59,191.6,387.98,59.89,199.31,1133.44,1000.99,1146.44,918.94,955.75,3201.93,3112.41,1860.83,11714.66,24.05335,62.89644,28.98158,2.18949,14.87,32.61,24.7,21.73,62.42,22.87,8.87,11.46,7.91,38.53,9.01,0.876782612,16.46,39.74123047,18.46040802,92.36,120.46,106.93,111.61,116.23,87.91,100.09,103.05,127.6,109.71,96.94,88.16,119.22,95.37,95.69,88.47,99.65,91.85,102.64,81.7,92.61,12.65,85.93,97.47,58.3539,277.75,141.61,500.1,92.01,15.05,19.8,97.21,293.08,151.68,21.16,31.53,153.98,70.04,141.79,36.02,50.09,164.56,56.61,125.55,36.49,47.71,135.55,44.75,126.37,14.12,41.62,24.96,33.66,194.37,30.26,356.3,82.38,126.62,116.15,69.76,265.27,47.81,66.3,178.82,48.74,291.91,389.85,80.71,141.96,70.68,90.05,98.3,29.49,116.53,42.15,307.55,60.95,67.68,281.44,345.51,89.74,31.76,41.83,25.99,562.48,241.53,115.01,88.54,28.24,24.56,253.4898,18.13,50.12,24.65,102.96,24.69,96.98,237.51,59.46,163.05
8/23/2022,204.16,8738.763,2269.319,1919.143,1956.781,2003.823,2115.73,76.27,145.72,91.136094,1826.644135,23.03,1890.95,989.54,108.624,1139.11,120.970228,1283.911,786.33,623.9,565.22,1504.74,819.66,2511.16,494.28,269.61,190.24,385.54,59.8,201.62,1134.76,1001.39,1142.97,920.18,956.79,3183.82,3105.39,1869.98,11748.82,24.32808,63.19179,29.52786,2.18339,14.29,33.46,24.1,21.69,62.44,22.9,8.74,11.03,8.43,38.34,9.17,0.879598344,17.5,39.86885692,18.37674246,92.17,119.7,106.29,111.6,115.66,87.65,99.74,103.21,125.44,108.51,96.39,88,117.95,95.05,94.95,88.24,99.19,92.14,102.47,82.14,93.36,12.49,87.78,95.56,59.384,276.44,140.72,494.62,91.59,15.32,19.75,98.54,292.79,153.35,21.36,30.36,158.8,69.98,141.35,35.5,49.75,159.91,56.72,125.5,36.63,47.41,134.74,45.45,127.11,14.2,41.46,25.23,33.79,193.49,29.79,355.73,83.58,125.2,116.22,69.71,265.56,47.87,67.1,178.6,48.72,291.95,387.28,80.28,140.5,72.22,91.67,98.72,29.66,114.665,41.955,307.01,60.66,66.4,285.51,340.89,89.42,31.73,41.75,26.35,576.89,243.3,117.32,87.98,28.83,24.5,251.7702,18.06,49.6,25.71,103.73,25.11,96.15,237.64,61.42,161.11
8/24/2022,204.17,8764.42,2277.391,1935.286,1963.144,2012.8,2109.68,76.36,146.39,92.25415,1827.689844,23.29,1889.69,985.13,108.677,1142.84,120.584563,1288.6911,788.21,631.38,568.16,1506.51,822.33,2512.16,495.49,271.53,190.96,386.89,61.53,207.38,1133.88,1002.3,1138.53,920.36,955.37,3182.75,3108.32,1872.44,11767.23,24.67452,63.47188,29.92867,2.23693,14.23,34.32,25.67,21.7,62.71,23.19,8.69,11.05,8.74,38.35,9.69,0.882873156,19.71,40.01729176,18.42067856,92.53,120.21,106.7,112.1,116.29,87.98,100.2,103.95,126.6,109.29,96.99,88.3,118.25,95.61,95.43,88.6,99.89,92.97,102.88,82.21,93.56,12.38,89.63,95.03,59.8834,275.79,141.31,499.09,91.77,15.32,18.65,99.34,292.77,156.29,22.62,30.45,163.73,73.35,142.69,37.04,50.09,159.83,56.38,126.96,36.96,47.07,133.23,45.34,126.59,15.19,41.66,25.49,33.205,193.72,25.16,355.08,83.04,125.64,116.72,69.59,265.43,47.84,67.16,179.22,49.64,291.37,387.33,80.56,142.24,72.39,93.54,98.7,29.81,115.71,42.63,308,60.19,66.91,286.46,339.71,89.59,31.71,41.68,27.12,575.63,243.95,122.28,88.71,29.34,25.01,252.568,18.01,49.66,26.29,103.71,25.03,96.13,238.29,62.68,163.26
8/25/2022,204.18,8888.128,2310.699,1964.636,1994.045,2040.029,2120.37,77.08,147.67,89.949983,1838.042361,23.02,1898.45,1003.44,108.47,1145.84,121.130973,1305.343,791.8,636.19,576.78,1523.11,834.87,2554.27,506.7,275.76,194.9,389.19,63.02,211.96,1143.62,1002.01,1137.83,920.67,954.09,3213.37,3157.05,1940.97,12072.03,25.11204,62.94193,29.36503,2.21732,14.54,34.85,27.36,22.61,64.2,23.67,8.81,11.34,8.83,37.6,9.99,0.894281255,20.65,40.53437762,18.50457782,93.76,121.04,108.22,112,117.04,89.37,102.15,106.39,127.98,110.58,98.64,89.71,119.53,97.74,97.07,89.79,102.15,95.42,104.05,83.86,96.12,12.49,89.37,96.17,60.9758,278.85,146.25,514.63,92.94,15.44,17.44,100.71,294.64,158.18,22.42,30.24,147.01,77.49,144.24,37.24,50.67,162.84,57.89,128,37.93,47.27,133.98,46.58,128.14,15.69,41.99,25.55,33.715,195.7,26.77,362.27,84.52,128.49,117.58,70.05,277.32,48.79,71.24,180.98,51.16,300.91,394.75,81.38,146.95,81.73,94.61,99.99,30.27,119.32,43.385,319.57,60.91,68,288.8,344.67,90.5,32.64,42.17,27.34,583.79,249.97,122.34,89.39,30.4,25.94,257.9129,18.09,49.32,26.37,106.6,25.57,97.55,239.07,62.73,168.78
8/26/2022,204.19,8588.946,2233.12,1899.83,1918.007,1981.427,2119.05,75.81,144.49,90.474983,1815.455051,23.07,1882.33,1006.5,108.803,1140.23,120.921994,1254.714,772.14,629.38,559.28,1480.51,805.58,2444.95,490.81,268.76,187.37,383.18,60.43,201.37,1126.9,1001.21,1137.82,919.02,955.8,3091.02,3036.91,1819.89,11499.99,24.10721,59.75096,29.50088,2.17866,13.5,32.9,26.22,21.58,62.04,22.57,8.81,11,8.39,36.4,9.21,0.859595686,19.49,38.96221229,18.04511836,90.71,117.82,104.17,109.36,113.74,86.41,97.98,101.19,125.32,107.11,94.85,86.68,115.03,93.99,93.83,86.83,98.17,92.01,100.62,80.76,90.63,12.17,85.04,93.09,58.7363,268.09,138.38,495.28,89.78,15.17,15.87,96.64,266.91,154.06,21.38,29.69,144.81,69.91,138.71,36.6,50.09,160.02,56.78,125.05,36.83,45.89,130.38,44.02,122.42,15.28,40.24,24.68,32.685,188.78,26.76,351.74,81.23,125.27,115.99,68.45,261.88,46.18,68.91,171.7,48.88,285.65,378.26,79.43,141.4,72.29,91.06,96.27,29.78,114.59,41.76,306.42,58.81,64.28,284.41,331.96,86.93,30.96,41.29,25.87,558.5,234.88,118.95,88.06,29.74,24.9,248.4817,17.89,48.38,26.16,102.96,24.33,92.97,231.27,61.51,161.78
8/29/2022,204.23,8532.102,2217.706,1882.941,1900.616,1971.709,2109.84,75.52,144.17,94.31526,1815.977905,23.49,1850.12,991.65,108.835,1138.5,120.359643,1247.906,771.04,639.1,555.03,1470.07,802.04,2413.74,487.44,266.42,185.9,384.12,60.25,199.39,1117.87,1002.11,1137.69,919.88,956.08,3058.54,2999.47,1784.98,11418.39,24.38255,59.04372,29.48416,2.0915,13.22,32.53,25.74,21.3,60.93,22.62,8.67,10.7,8.39,35.5,9.27,0.854931573,19.18,38.75080575,18.01941107,90.27,117.29,103.53,108.93,113.32,85.94,97.07,99.96,124.68,106.76,94.37,86.19,114.31,92.93,93.04,86.44,97.1,91.1,100.08,79.85,91.02,11.94,83.96,93.08,59.3449,265.23,137.08,488.31,89.62,15.26,15.27,96.1,266.94,153.39,20.88,29.45,143.27,69.8,138.15,36.43,50.03,158.33,55.48,124.09,37.63,45.71,130.31,43.32,122.29,15.04,39.74,24.46,32.835,185.99,26.74,354.21,80.61,123.97,116.36,68.19,259.84,45.08,68.91,168.74,47.89,279.79,375.96,78.46,139.63,70.26,90.4,94.97,29.77,114.52,41.12,301.23,58.55,64.7,281.14,329.35,87.03,30.73,40.7,25.79,553.68,231.51,119.03,87.02,28.09,24.34,245.2552,17.78,48.3,26.79,103.38,24.39,92.05,232.41,62.69,159.17
8/30/2022,204.24,8438.687,2193.239,1855.594,1879.651,1949.099,2109.95,74.94,141.91,89.094428,1801.788132,22.76,1847.99,992.76,108.773,1137.76,120.327453,1234.058,763.4,617.6,552.68,1460.37,790.2,2387.7,479.11,262.55,184.43,378.51,59.44,195.1,1120.97,1000.87,1137.65,917.86,956.06,3038.55,2956.2,1757.78,11329.77,24.46378,60.65017,29.2801,2.07515,13.17,32.52,25.4,21.15,59.7,22.09,8.59,10.8,8.42,34.67,9.43,0.845444406,18.81,38.32078846,17.84086223,89.42,116.16,103.12,107.87,112.49,85.08,96.7,99.32,122.62,105.98,94.01,85.35,113.78,92.5,92.56,85.65,96.52,90.65,99.51,79.1,89.77,11.82,83.1,92.81,58.627,262.97,134.41,483.5,87.79,14.86,15,93.95,265.64,153.92,21.02,28.75,141.34,71.02,137.36,35.74,50.18,155.49,54.61,122.34,37.69,45.24,129.58,43.1,120.55,14.49,39.31,24.38,31.91,184.15,25.38,345.17,80.55,123.81,114.43,67.99,257.11,45.29,68.09,166.35,46.87,276.3,373.9,75.21,133.11,67.35,89.44,93.64,29.11,114.18,40.805,292.92,57.74,63.4,279.55,327.81,84.69,30.62,40.77,25.17,539.66,221.99,117.73,85.7,28.09,24.06,242.3124,17.82,47.51,25.58,102.39,24.51,91.35,225.24,59.54,157.16
8/31/2022,204.26,8374.416,2176.454,1844.115,1864.319,1935.552,2101.88,74.53,140.56,87.062484,1791.354476,22.25,1840.5,994.11,108.7,1138.17,120.198898,1221.062,758.99,611.8,547.82,1451.16,783.36,2364.72,473.3,261.64,184.44,375.93,58.87,194.74,1119.44,1000.74,1137.08,918.7,955.92,3017.55,2923.01,1733.56,11161.11,24.95609,60.43362,28.5232,2.04838,12.93,30.85,25.41,20.82,58.45,21.92,8.39,10.51,8.51,33.44,9.49,0.836540938,19.95,37.91722804,17.73779935,88.63,115.45,102.73,107.76,111.88,84.26,96.11,98.48,121.34,105.58,93.73,84.56,113.16,92.09,92.08,84.98,96.15,90.11,98.94,78.49,89.79,11.58,83.7,91.37,57.3082,261.47,132.27,485.04,86.85,14.98,14.39,93.07,255.91,151.9,21.37,28.9,140.19,70.58,135.7,36.75,49.4,153.71,53.5,120.5,37.33,44.72,128.45,42.04,119.62,16.27,39.12,23.95,31.585,183.62,25.52,347.71,79.76,123.63,113.38,66.9,254.38,44.5,67.06,163.93,47.58,271.41,371.51,74.86,130.1,66.94,89.62,93.69,28.98,114.89,39.905,292.04,56.67,62.37,276.82,324.37,85.3,29.11,40.53,25.08,532.08,220.41,117.42,85.06,28.42,23.39,239.2455,17.54,47.94,25.59,101.76,24.78,91.1,224.51,59.6,162.93
9/1/2022,204.27,8400.96,2179.513,1822.818,1863.147,1939.238,2089.4,74.36,141.11,84.204151,1773.30425,21.73,1790.17,976.14,109.691,1135.5,119.28297,1231.625,764.38,597.72,549.81,1475.12,784.43,2353.44,466.75,262.56,186.38,381.26,58.34,193.12,1111.46,1001.47,1141.74,919.14,955.88,3010.44,2934.3,1688.36,11254.48,24.11725,57.61163,28.10184,2.03152,12.86,29.73,24.66,20.94,57.47,22.06,8.175,10.3,8.39,33.55,9.11,0.843777575,18.03,38.24523733,17.86376509,89.05,116.37,103.79,108.59,112.51,84.68,96.87,98.5,121.92,106.77,94.76,84.99,115.14,92.96,93.23,85.43,97.33,90.73,99.92,78.64,87.11,11.64,85.52,90.63,57.0273,260.4,129.92,486.25,86.76,14.56,15.44,92.71,252.71,147.76,20.14,29.08,143.81,67.04,133,36.95,48.97,153.57,53.26,121.39,38.42,45.29,129.66,41.76,116.85,15.31,39.79,22.34,31.49,185.51,25.02,342.6,79.56,122,114.78,66.64,251.18,44.18,66.52,163.14,47.75,277.71,366.99,73.96,129.88,63.55,88.34,94.3,28.57,114.93,39.415,288.69,55.18,62.32,274.31,325.25,84.01,29.02,40.5,25.74,533.48,233.01,116.51,86.26,28.37,23.46,242.7468,17.5,48.61,24.92,100.23,26.7,92.09,226.06,57.55,165.36
9/2/2022,204.29,8311.422,2157.299,1809.748,1841.689,1922.831,2097.46,74.31,140.35,84.456929,1787.28535,21.89,1823.46,972.02,109.534,1136.56,119.973978,1221.297,753.74,608.54,545.25,1453.94,776.67,2323.07,466.33,258.16,182.92,377.17,58.46,190.39,1108.34,1002.08,1140.4,919.11,955.98,2970.64,2895.33,1669.1,11223.98,23.49581,58.97415,29.03264,2.06975,12.6,29.62,23.67,20.95,56.38,21.61,8.17,10.27,8.4,32.76,8.88,0.836701935,18.09,37.92452542,17.61510544,88.4,115.45,102.95,107.41,111.63,84.04,96.06,97.77,120.52,105.76,94.03,84.38,113.96,91.99,92.21,84.79,96.18,90.8,99.25,78.27,86.59,11.26,83.73,89.97,56.5201,256.06,128.48,478.32,85.79,14.54,15.43,92.01,252.17,146.99,19.55,28.73,143.46,65.5,133.46,36.45,49.08,151.24,53.19,121.48,38.47,44.59,127.79,42.5,116.3,14.5,39.58,22.31,31.19,185.48,24.96,340.6,79.4,118.28,114.55,66.26,248.32,43.91,66.88,160.15,47.61,272.23,363.67,74.06,126.38,63.39,88.13,93.29,28.32,115.05,38.64,289.71,55.18,61.14,270,322.56,82.48,28.78,40.18,25.43,521.36,223.39,116.78,85.11,29.97,23.12,238.8112,17.19,48.43,25.71,99.34,27.48,91.21,223.94,58.37,160.32
9/5/2022,204.29,8311.422,2157.299,1809.748,1841.689,1922.831,2097.46,74.31,140.35,84.456929,1787.28535,21.89,1802.23,967.8,109.534,1136.56,119.973978,1221.297,753.74,608.54,545.25,1453.94,776.67,2323.07,466.33,258.16,182.92,377.17,57.86,190.39,1108.34,1002.08,1140.4,919.11,955.98,2970.64,2895.33,1669.1,11223.98,23.49581,57.36184,27.99978,2.06883,12.6,29.62,23.67,20.95,56.38,21.61,8.17,10.27,8.4,32.76,8.88,0.836701935,18.09,37.92452542,17.61510544,88.4,115.45,102.95,107.41,111.63,84.04,96.06,97.77,120.52,105.76,94.03,84.38,113.96,91.99,92.21,84.79,96.18,90.8,99.25,78.27,86.59,11.26,83.73,89.97,56.5201,256.06,128.48,478.32,85.79,14.54,15.43,92.01,252.17,146.99,19.55,28.73,143.46,65.5,133.46,36.45,49.08,151.24,53.19,121.48,38.47,44.59,127.79,42.5,116.3,14.5,39.58,22.31,31.19,185.48,24.96,340.6,79.4,118.28,114.55,66.26,248.32,43.91,66.88,160.15,47.61,272.23,363.67,74.06,126.38,63.39,88.13,93.29,28.32,115.05,38.64,289.71,55.18,61.14,270,322.56,82.48,28.78,40.18,25.43,521.36,223.39,116.78,85.11,29.97,23.12,238.8112,17.19,48.43,25.71,99.34,27.48,91.21,223.94,58.37,160.32
9/6/2022,204.34,8277.814,2148.036,1792.323,1833.395,1913.736,2078.79,74.11,139.995,84.466651,1777.26904,21.72,1793.63,965.24,110.214,1136.65,118.897305,1217.256,748.96,601.95,543.68,1454.24,777.89,2307.3,464.8,260.78,180.61,378.02,57.2,186.02,1107.09,1001.31,1142.06,917.46,956.52,2955.43,2873.59,1652.6,11096.98,23.43988,57.82966,28.36947,2.03583,12.27,29.12,24.07,20.66,57.21,20.99,8.17,10.7,8.41,31.65,8.84,0.833933475,18.2,37.7990416,17.50339556,88.31,115.16,101.78,107.11,111.34,84.14,95.22,97.14,121.71,105.72,93.47,84.31,113.51,91.49,91.7,84.65,95.92,91.07,98.7,77.97,86.11,11.12,81.34,89.4,56.3094,253.25,126.67,477.91,85.63,14.59,15.52,92.45,243.71,147.16,19.42,29.24,139.72,65.85,134.19,37.02,48.6,154.73,51.82,121.49,37.31,44.47,126.72,41.39,115.28,14.75,40.3,21.93,30.665,183.53,25,339.56,78.3,119.3,114.21,65.95,246.15,43.87,66.71,160.31,46.65,272,363.59,73.5,125.37,62.16,87.71,94.32,28.37,114.71,38.78,292.08,54.78,60.39,271.19,324.08,83.48,29.71,39.01,24.73,508.07,225.51,116.32,87.37,28.29,22.9,241.5235,16.79,48.52,25.52,99.29,26.4,92.5,227.98,57.35,158.54
