Date,LD12TRUU Index,SPX Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,XAU Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG000BBJQV0 FIGI,BBG011WXCRR6 FIGI,BBG000H4FSM0 FIGI,BBG001M8HHB7 FIGI,BBG000N9MNX3 FIGI,BBG0024QY1Y6 FIGI,BBG000JW9B77 FIGI,BBG00BLYKS03 FIGI,BBG00KHY5S69 FIGI,BBG00LPWLFD4 FIGI,BBG000Q8RVM1 FIGI,BBG000BLZRJ2 FIGI,BBG000KKFC45 FIGI,BBG000BNGBW9 FIGI,BBG000BB6WG8 FIGI,BBG000D25424 FIGI,BBG00YC53854 FIGI
4/25/2022,203.49,4296.12,2369.303,1954.203,2033.772,2097.123,2142.81,79.93,154.39,90.334428,1897.83,23.08,2039.91,1046.04,101.752,1131.92,122.432823,1391.876,831.07,560.53,602.29,1567.84,832.25,2545.76,536.83,307.38,209.63,374.63,70.78,224.01,1179.91,1002.72,1129.06,921.86,953.57,3210.72,3061.43,2009.62,12851.5,199.02,10.09,4296.12,26.09,332.6733,148.5,27.02,214.58,587.88,10.95,29.18,85.05,13533.22,5.21,90.96,7.08,9.92
4/26/2022,203.5,4175.2,2301.411,1890.475,1957.531,2054.018,2152.19,79.46,148.63,93.23129,1905.51,23.43,2019.97,1049.39,102.303,1127.41,122.88065,1322.469,818.77,560.78,586.94,1538.04,814,2451.28,528.52,302.81,203,370.73,68.03,214.07,1156.9,1002.53,1131.4,919.07,955.27,3096.21,2955.22,1920.3,12278.55,187.88,10.12,4175.2,24.94,292.14,172.3,33.52,201.4,560.07,10.48,28.56,82.37,13009.71,5.09,90.64,6.73,9.15
4/27/2022,203.5,4183.96,2305.281,1884.038,1962.878,2054.2,2144.85,79.07,148.57,93.524643,1886.1,23.6,2002.9,1043.74,102.954,1125.97,122.624749,1321.527,820.98,569.08,586.34,1536.24,816.88,2484.58,536.34,300.82,197.69,369.02,67.61,210.93,1156.57,1002.43,1133.42,917.54,953.93,3196.89,2945.58,1912.14,12166.06,184.15,10.12,4183.96,25.54,293.8367,177.5,31.6,201.06,559.54,10.25,29.47,82.21,13003.36,5.04,93.92,6.35,9.22
4/28/2022,203.51,4287.5,2361.688,1917.944,2027.219,2086.604,2142.21,79.51,152.6,96.586516,1894.45,23.89,2012.6,1053.82,103.623,1130.36,122.176921,1352.182,832.69,586.92,593.95,1557,826.23,2584.89,544.71,306.38,205.37,373.1,68.82,215.76,1172.07,1001.6,1134.17,917.85,951.39,3302.85,3068.14,2019.77,12726.77,197.82,10.1,4287.5,26.36,292.5033,163.6,29.99,207.06,578.94,10.5,29.7,83.4,13456.06,4.9,92.51,6.49,9.46
4/29/2022,203.51,4131.93,2276.45,1864.103,1941.85,2025.443,2131.31,78.53,146.93,95.972308,1896.93,23.68,2033.7,1076.19,102.959,1126.61,121.969027,1272.147,810.5,572.41,573.7,1518.45,804.56,2478,533.97,291.38,198.03,361.88,67.01,207.99,1154.19,1001.06,1134.18,916.35,951.28,3163.23,2960.06,1920.86,10982.79,185.47,10.12,4131.93,25.67,290.2533,182.7,33.4,198.76,554.39,10.06,30.94,80.59,12854.8,5.04,89.56,6.22,9.04
5/2/2022,203.52,4155.38,2290.895,1882.913,1967.479,2025.87,2118.67,78.23,148.89,96.412338,1863.02,24.06,2006.33,1072.56,103.744,1134.22,121.137348,1289.459,800.05,580.24,573.82,1508.12,805.92,2516.69,532.21,283.96,202.83,358.1,68.09,215.87,1172.42,1000.06,1131.04,920.86,951.92,3206.48,2972.47,1995.87,11013.93,195.33,10.12,4155.38,25.28,300.98,178.4,32.34,203.65,576.35,10.29,31.07,81.96,13075.85,5.13,89.31,6.09,8.93
5/3/2022,203.51,4175.48,2301.066,1898.857,1967.894,2044.144,2122.48,78.64,150.04,93.882167,1868.12,23.56,2016.51,1069.24,103.465,1135.12,121.313203,1285.708,798.13,596.87,581.06,1513.2,811.56,2521.23,538.18,287.5,203.92,359.43,67.99,217.3,1170.23,1002.9,1133.14,921.66,953.3,3191.79,2999,2007.75,10997.23,196.02,10.12,4175.48,24.79,303.0833,163.1,29.25,199.4,581.17,10.15,31.52,83.75,13089.9,5.23,89.76,6.27,10.68
5/4/2022,203.51,4300.17,2368.744,1949.923,2031.268,2098.166,2133.1,79.44,154.97,98.832501,1881.22,24.43,2004.93,1063.84,102.587,1140.82,121.969027,1322.387,815.41,621.43,598.6,1546.47,834.85,2609.8,555.64,290.63,211.42,367.4,68.8,226.49,1178.44,1002.26,1134.32,924.23,953.26,3288.8,3115.94,2088.68,11156.19,203.34,10.12,4300.17,24.55,317.54,140.6,25.42,200.39,603.66,10.54,31.66,87.22,13535.71,5.33,91.15,6.38,11.02
5/5/2022,203.53,4146.87,2281.849,1871.148,1932.327,2044.704,2116.12,78.03,148.32,99.245029,1877.18,24.33,1993.23,1058.72,103.752,1133.88,120.849408,1245.494,799.96,612.77,581.15,1516.14,812.62,2481.2,538.35,283.27,202.78,363.46,65.99,211.06,1148.04,1002.78,1136.89,920.14,956.28,3135.94,2953.35,1981.54,10287.48,188.44,10.12,4146.87,25.8,291.0933,177.6,31.2,180.98,579.99,9.9,30,84.94,12850.55,5.11,89.41,5.92,10.39
5/6/2022,203.53,4123.34,2265.145,1839.565,1908.611,2037.044,2107.59,77.59,146.65,100.629289,1883.81,24.37,1972.82,1031.5,103.66,1130.9,120.577538,1229.224,799.62,630.62,576.98,1511.65,807.37,2461.48,531,280.38,200.13,366.37,63.93,201.91,1132.25,1003.87,1139.57,919.6,958.31,3092.28,2956.15,1966.09,10147.25,186.75,10.12,4123.34,22.87,288.55,173.8,30.19,164.81,580.1,10.02,29.07,84.23,12693.54,4.96,89.73,5.77,10.34
5/9/2022,203.54,3991.24,2188.078,1762.08,1829.53,1979.996,2117.01,76.77,139.63,94.505543,1854.17,22.97,1914.94,1014.68,103.651,1120.14,120.977358,1176.899,800.02,578.26,562.8,1472.8,787.95,2364.58,513.8,267.43,195.25,363.54,60.37,185.55,1122.41,1001.01,1150.07,913.09,964.21,2973.24,2865.14,1857.79,9642.47,169.5,10.12,3991.24,21.21,262.37,194.9,34.75,143.69,562.92,9.47,28.01,81.15,12187.72,4.78,84.36,5.43,9.02
5/10/2022,203.54,4001.05,2192.987,1761.789,1843.852,1973.685,2122.28,77.21,140.47,91.452837,1838.27,22.85,1918.87,1007.22,103.92,1115.49,121.585175,1173.4,793.97,583.66,558.31,1477.69,782.85,2401.85,510.79,261.32,196.89,359.02,59.84,179.63,1125.84,999.54,1150.59,913.85,963.02,3008.43,2907.89,1907.11,9641.92,175.95,10.12,4001.05,22.62,266.68,185,32.99,151.88,581.39,9.31,28.33,80.26,12345.86,4.81,84.97,5.46,7.97
5/11/2022,203.54,3935.18,2154.779,1718.144,1789.261,1960.125,2131.33,76.75,137.11,96.907371,1852.4,23.58,1938.43,1011.22,103.846,1105.17,122.080907,1131.554,791.23,591.63,552.71,1468.22,775.59,2322.64,510.94,260.89,193.92,361.78,57.87,164.36,1100.87,999.08,1156.29,909.41,964.19,2937.59,2774.4,1841.47,9325.72,166.3,10.12,3935.18,22.84,244.6667,183,32.56,137.4,567.11,8.29,28.34,78.89,11967.56,4.69,84.36,5.5,7.51
5/12/2022,203.54,3930.08,2155.058,1739.382,1789.774,1962.755,2134.75,76.72,137.27,97.292397,1821.82,23.73,1909.42,987.82,104.851,1112.77,122.832643,1140.545,790.76,592.21,548.8,1481.8,776.66,2296.19,509.98,262.83,194.91,357.6,58.07,172.24,1094.28,999.64,1154.7,911.6,968.27,2911.72,2714.42,1839.2,9467.76,161.75,10.12,3930.08,22.81,242.6667,178.2,31.77,139.81,571.57,9.33,28.34,78.59,11945.5,4.67,84.44,5.4,8.23
5/13/2022,203.53,4023.89,2210.595,1792.666,1853.635,1996.668,2126.42,76.81,142.36,101.289334,1811.79,24.17,1942.38,1004.52,104.563,1128.03,121.984995,1187.298,802,612.25,556.31,1497.4,786.26,2375.29,517.8,269.54,199.81,361.51,58.87,186.35,1109.9,1002.69,1146.2,917.84,964.73,2991.53,2801.44,1940.18,9995.08,177.06,10.12,4023.89,24.77,256.53,161.1,28.87,156.29,588.24,9.85,29.61,80.54,12387.4,4.88,85.39,5.51,8.78
5/16/2022,203.54,4008.01,2199.2,1783.427,1832.392,1998.063,2130.91,76.7,140.53,104.690397,1824.14,24.75,1946.43,1007.5,104.187,1123.23,122.496798,1162.175,805.64,628.31,551.98,1507.75,784.94,2353.7,516.83,267.38,198.63,362.69,61.47,182.43,1088.2,1002.68,1149.17,916.91,967.69,2975.55,2772.47,1909.41,9788.58,172.64,10.12,4008.01,24.2,241.4567,150.9,27.47,146.39,582.67,9.71,29.57,79.9,12243.58,4.88,87.18,5.5,8.22
5/17/2022,203.55,4088.85,2244.514,1840.298,1877.329,2034.596,2118.74,76.63,143.88,103.040285,1815.16,24.46,1981.59,1030.83,103.36,1128.01,121.665119,1193.296,796.36,635.5,566.84,1528.58,802.83,2422.23,531.63,270.18,202.25,366.41,60.39,191.61,1108.18,1004.6,1146.37,919.89,966.59,3037.94,2848.36,2006.52,10187.88,181.77,10.12,4088.85,25.37,253.87,145.2,26.1,147.27,608.15,10.61,30.47,82.93,12564.1,5.04,88.63,5.53,9.05
5/18/2022,203.56,3923.68,2154.004,1774.846,1787.374,1967.903,2127.22,76,137.24,100.464278,1816.6,23.93,1973.11,1033.19,103.81,1124.49,122.256865,1114.573,745.55,618.02,550.98,1488.88,772.7,2307.39,514.75,262.22,195.36,362.64,62.03,181.06,1096.87,1004.57,1147.06,917.21,968.58,2916.85,2693.74,1897.68,9463.47,169.38,10.12,3923.68,24.89,236.6033,176.5,30.96,138.5,570.57,11.14,29.62,80.69,11928.31,4.86,84.54,5.45,9.18
5/19/2022,203.56,3900.79,2144.467,1776.223,1783.291,1956.526,2131.87,76.51,137.33,102.866107,1841.85,24.3,1958.61,1014.89,102.724,1130.79,122.528735,1116.013,730.82,616.28,547.15,1492.11,765.4,2282.62,518.27,261.69,194.22,361.84,60.52,185.54,1095.52,1004.22,1144.03,918.94,964.73,2916.03,2610.48,1889.15,9480.1,171.24,10.12,3900.79,25.04,236.4733,159.8,29.35,142.64,546.21,11.4,30.3,79.96,11875.63,4.8,83.86,5.72,9.74
5/20/2022,203.57,3901.36,2144.708,1773.266,1779.176,1960.659,2139.01,76.46,137.04,103.80117,1846.5,24.42,1969.24,1035.31,103.15,1129.63,122.960594,1098.913,732.76,618.93,546.49,1510.91,757.2,2285.75,517.15,264.8,193.79,362.82,59.82,183.86,1083.92,1002.72,1144.92,917.03,965.22,2931.45,2616.13,1872.45,9500.07,166.94,10.12,3901.36,24.65,221.3,160.1,29.43,148.74,543.19,11.07,30.42,79.37,11835.62,4.83,84,5.68,9.31
5/23/2022,203.58,3973.75,2182.707,1792.762,1809.499,1995.094,2130.49,76.76,140.12,103.810582,1853.59,24.58,2004.71,1034.51,102.076,1130.01,122.400784,1105.913,748.13,635.51,564.16,1523.06,769.57,2339.85,526.7,268.02,197.3,367.22,60.16,183.55,1089.69,1003.46,1145.12,916.97,962.33,3004.69,2706.16,1881.17,9499.79,168.98,10.08,3973.75,23.52,224.9667,157.4,28.48,149.27,526.36,11.02,30.35,82.31,12034.28,4.93,86.57,5.68,9.23
5/24/2022,203.59,3941.48,2161.386,1764.826,1771.377,1994.727,2146.01,77.22,137.69,103.321132,1866.45,24.49,1995.71,1016.99,101.857,1120.8,123.216495,1077.395,760.56,638.09,562.83,1526.94,768.63,2303.19,523.51,271.25,189.99,374.61,57.54,174.85,1063.51,1002.96,1152.05,912.17,964.86,2970.84,2662.81,1832.89,9192.95,161.54,10.08,3941.48,22.11,209.3867,157.5,29.45,139.87,524.2,9.61,29.19,81.96,11769.84,4.9,87.76,5.83,9.46
5/25/2022,203.59,3978.73,2184.836,1799.164,1798.116,2010.765,2153.09,78.39,139.84,103.848232,1853.46,24.63,1996.36,1019.59,102.056,1127.05,123.44046,1107.371,760.84,650.62,567.34,1526.67,773.54,2331.05,525.95,272.78,191.66,374.38,59.36,182.62,1073.99,1004,1149.42,916.24,964.38,3009.37,2669.18,1878.54,9425.62,169.75,10.08,3978.73,23.45,219.6,152.8,28.37,146.64,531.63,9.8,29.56,82.23,11943.93,4.93,88.77,5.71,9.92
5/26/2022,203.59,4057.84,2229.512,1838.238,1846.281,2040.781,2154.38,79.48,144.07,107.387337,1850.63,24.99,2010.46,1022.96,101.829,1130.72,123.44046,1160.271,769.45,658.06,580.1,1533.01,788.97,2388.15,535.52,272.51,195.62,375.4,59.61,189.39,1094.36,1005.59,1150.69,917.49,961.22,3064.18,2731.62,1956.03,9808.61,178.51,10.08,4057.84,25.17,235.91,150.9,27.5,155.84,550.66,10.32,30.72,85,12276.79,5.09,88.31,5.72,10.85
5/27/2022,203.59,4158.24,2285.416,1887.896,1906.934,2078.051,2155.71,80.19,147.94,108.309763,1853.72,25.25,2035.83,1043.17,101.668,1137.93,123.328477,1200.502,777.86,669.03,590.46,1559.34,805.12,2470.27,547.81,280.2,200.75,380.97,60.71,198.8,1109.06,1007.11,1149.44,918.18,958.38,3154.55,2833.83,2036.99,10172.79,188.11,10.11,4158.24,25.59,253.21,142.1,25.72,166.82,583.28,10.75,30.94,86.45,12681.42,5.14,88.93,5.76,12.28
5/30/2022,203.59,4158.24,2285.416,1887.896,1906.934,2078.051,2155.71,80.19,147.94,108.309763,1855.23,25.25,2063.2,1065.09,101.668,1137.93,123.328477,1200.502,777.86,669.03,590.46,1559.34,805.12,2470.27,547.81,280.2,200.75,380.97,61.56,198.8,1109.06,1007.11,1149.44,918.18,958.38,3154.55,2833.83,2036.99,10172.79,188.11,10.11,4158.24,25.59,253.21,142.1,26.54,166.82,583.28,10.75,30.94,86.45,12681.42,5.14,88.93,5.76,12.28
5/31/2022,203.61,4132.15,2269.066,1864.043,1895.136,2060.039,2145.05,79.5,146.05,107.933262,1837.35,25.04,2037.87,1077.67,101.752,1135.47,122.672756,1209.685,772.2,658,588.47,1537.92,798.27,2452.89,539.06,276.44,201.56,375.72,61.03,193.73,1118.67,1005.62,1150.43,916.91,959.79,3127.85,2815.81,2027.4,10599.64,186.72,10.1,4132.15,24.84,252.7533,138.4,26.19,159.99,580.13,10.38,31.86,86.14,12642.1,5.01,90.82,5.59,12.03
6/1/2022,203.61,4101.23,2251.766,1854.824,1880.001,2045.645,2137.59,78.9,145.64,108.4886,1846.6,25.19,2021.94,1067.86,102.498,1132.04,121.857045,1199.486,762.06,669.6,578.63,1516.03,793.32,2444.75,533.52,273.4,200.16,375.11,59.96,186.4,1118.24,1006.41,1149.2,915.87,958.98,3129.61,2813.13,1995.42,10713.8,183.2,10.1,4101.23,24.23,246.79,136.9,25.69,161.45,573.62,9.9,31.53,85,12548.36,4.97,86.67,5.66,12.1
6/2/2022,203.61,4176.82,2296.174,1897.674,1933.809,2070.058,2140.03,79.23,146.31,110.004015,1868.58,25.68,2032.45,1061.44,101.824,1138.43,122.096978,1235.795,772.53,667.6,586.81,1527.83,808.34,2504.39,547.83,277.41,205.32,377.37,59.6,195.55,1136.8,1005.26,1146.58,918.24,955.73,3199.65,2861.89,2074.57,11051.15,195.92,10.1,4176.82,25.13,258.3333,132.6,24.72,174.02,576.74,10.51,32.44,85.2,12892.89,5.09,89.28,6.13,12.89
6/3/2022,203.61,4108.54,2258.521,1883.053,1889.851,2050.427,2136.69,78.64,145.68,111.886517,1851.19,25.92,2029.06,1060.74,102.14,1136.31,121.857045,1200.563,764.48,676.93,577.81,1510.43,805.43,2442.38,542.46,273.96,200.46,375.72,60.82,192.35,1120.24,1004.28,1147.09,919.62,956.06,3147.74,2766.76,2007.92,10771.1,187.2,10.13,4108.54,24.55,234.5167,134.6,24.79,162.1,563.32,9.71,31.87,84.12,12548.03,5.04,87.91,5.96,12.75
6/6/2022,203.61,4121.43,2265.698,1889.885,1897.513,2055.394,2123.35,78.05,145.82,111.538254,1841.43,25.94,2040.1,1071.33,102.437,1135.65,121.249228,1212.902,764.9,676.16,580.02,1510.38,808.67,2443.41,547.73,273.16,202.42,377.41,60.07,190.22,1124.82,1005.1,1147.28,918.83,955.87,3144.65,2778.46,2004.26,10985.04,187.86,10.13,4121.43,24.87,238.28,131.8,25.07,168.97,561.23,9.24,32.75,84.87,12599.63,5,88.41,5.83,13.41
6/7/2022,203.62,4160.68,2288.608,1919.563,1916.043,2078.162,2129.52,78.23,148.17,112.394792,1852.37,26.13,2029.95,1061.02,102.318,1137.63,121.761031,1208.395,768.11,697.38,584.01,1530.06,819.64,2473.11,551.69,276.31,203.45,379.59,59.93,196.11,1118.87,1003.94,1146.35,919.94,955.61,3181.21,2820.4,2022.48,10829.53,189.26,10.13,4160.68,24.63,238.8867,126.9,24.02,176.68,572.99,9.47,33.25,85.33,12711.68,5.07,89.52,5.84,13.37
6/8/2022,203.62,4115.77,2263.885,1891.007,1899.869,2050.201,2123.12,77.56,146.79,114.93617,1853.36,26.34,2026.78,1073.74,102.542,1138.41,121.409217,1200.18,758.71,698.43,574.06,1518.1,804.65,2445.63,540.1,269.59,203.4,372.06,61.48,196.95,1115.43,1002.03,1144.39,921.17,956.89,3155.71,2798.68,1975.07,10680.57,186.48,10.13,4115.77,24.43,241.8667,126.5,23.96,178.84,565.36,9.46,34.16,83.2,12615.13,5.01,88.61,5.82,13.49
6/9/2022,203.62,4017.82,2209.489,1850.856,1850.238,2005.589,2121.7,76.94,143.2,114.37142,1847.95,26.28,1992.38,1067.15,103.223,1131.38,121.217291,1176.702,747.32,682.35,559.1,1483.32,788.81,2379,527.19,263.42,197.8,362.99,59.72,187.96,1110.77,1002.72,1147.67,917.92,958.79,3079.98,2706.52,1922.74,10245.65,180.48,10.1333,4017.82,23.33,239.7067,135.5,26.09,173.55,556.22,9.04,32.72,81.16,12269.78,4.85,85.98,5.58,12.52
6/10/2022,203.6,3900.86,2144.011,1800.284,1782.44,1959.668,2104.22,75.63,140.96,113.580769,1871.6,26,1934.2,1054.64,104.148,1124.68,120.081704,1127.719,744.53,670.72,538.67,1459.09,765.48,2286.44,511.12,257.1,192.17,360.2,57.81,179.09,1084.93,1001.93,1150.82,912.99,962.72,2954.6,2608.89,1848.11,9670.9,169.74,10.1333,3900.86,22.11,232.23,147.9,27.75,169.32,541.27,8.94,32.74,77.4,11832.82,4.7,84.68,5.9,11.65
6/13/2022,203.57,3749.63,2057.559,1714.595,1702.307,1887.267,2070.1,73.1,136.1,113.825494,1819.26,25.77,1877.83,1016.46,105.078,1116.2,118.530327,1075.199,728.27,636.32,522.78,1415.21,742.31,2184.29,491.07,244.81,183.65,343.53,54.77,164.79,1075.91,999.05,1155.82,908.62,965.57,2823.18,2514.25,1741.46,9149.75,156.47,10.12,3749.63,19.73,215.7367,178,34.02,154.52,517.62,8.33,31.31,75.18,11288.32,4.57,82.01,5.4,11.31
6/14/2022,203.57,3735.48,2050.079,1707.829,1702.614,1873.84,2057.31,73.58,135.42,111.942992,1808.49,25.3,1847.36,1017.87,105.518,1119.11,117.68268,1072.55,718.89,636.74,517.85,1400.14,740.45,2197.85,486.95,242.34,183.13,334.65,53.36,166.08,1085.44,997.48,1156.94,912,964.17,2842.87,2526.46,1752.62,9033.02,158.36,10.13,3735.48,19.53,220.89,169.8,32.69,159.26,520.17,8.24,32.28,74.96,11311.69,4.67,82.67,5.3,10.71
6/15/2022,203.58,3789.99,2080.862,1731.139,1741.399,1888.453,2079.51,75.01,135.53,108.535663,1833.82,25.25,1858.63,1020.1,105.158,1124.45,118.418345,1104.97,719.48,623.21,524.26,1414.45,747.92,2245.55,487.09,247.99,187.46,336.92,52.7,171.99,1104.91,997.93,1152.75,913.41,962.05,2908.8,2575.48,1790.48,9498.83,165.27,10.13,3789.99,20,233,155.5,29.62,164.35,526.71,8.74,32.92,76.02,11593.77,4.76,82.28,5.41,11.04
6/16/2022,203.61,3666.77,2009.94,1649.836,1671.208,1832.131,2084.38,73.82,132.06,110.681715,1857.33,25.41,1847.03,1008.11,103.631,1118.33,119.090137,1052.382,714.75,588.41,510.78,1392.94,722.66,2153.2,469.3,241.66,180.99,330.3,52.77,162.15,1085.43,993.06,1156.09,909.63,966.18,2806.47,2474.81,1685.33,9134.58,156.01,10.13,3666.77,18.29,213.1,169.5,32.95,157.21,497.18,8.1,31.65,73.95,11127.57,4.58,79.03,5.52,10.78
6/17/2022,203.61,3674.84,2017.348,1665.694,1690.006,1827.465,2084.8,74.05,130.25,103.123469,1839.39,24.5,1823.08,1004.63,104.7,1120.72,119.44195,1065.212,711.82,555.65,512.37,1393.22,720.96,2174.44,468.8,243.21,183.37,327.17,52.46,170.16,1105.95,995.11,1150.38,912.46,965.11,2835.62,2502.35,1696.45,9362.3,158.8,10.13,3674.84,19.4,216.76,161.9,31.13,163.9,498.65,8.54,32.23,72.9,11265.99,4.59,77.31,5.4,11.12
6/20/2022,203.61,3674.84,2017.348,1665.694,1690.006,1827.465,2084.8,74.05,130.25,103.123469,1838.74,24.5,1842.38,1000.42,104.7,1120.72,119.44195,1065.212,711.82,555.65,512.37,1393.22,720.96,2174.44,468.8,243.21,183.37,327.17,53.48,170.16,1105.95,995.11,1150.38,912.46,965.11,2835.62,2502.35,1696.45,9362.3,158.8,10.13,3674.84,19.4,216.76,161.9,31.03,163.9,498.65,8.54,32.23,72.9,11265.99,4.59,77.31,5.4,11.12
6/21/2022,203.66,3764.79,2064.872,1694.031,1730.359,1868.604,2077.17,74,134.61,104.149433,1832.98,24.48,1858.12,1016.98,104.435,1121.7,119.090137,1095.272,730.94,584.19,522.73,1430.06,733.82,2229.58,475.67,247.79,186.34,333.44,53.54,174.67,1098.22,992.35,1149.03,914.41,967.54,2895.39,2576.63,1746.18,9571.91,165.66,10.11,3764.79,18.78,237.0367,157.8,30.19,164.64,503.77,9.04,33.03,74.63,11546.76,4.71,79.4,5.56,11.15
6/22/2022,203.68,3759.89,2062.59,1690.277,1730.107,1864.642,2094.6,73.98,133.86,100.982727,1837.72,24.01,1850.69,993.59,104.197,1121.02,120.279219,1093.763,730.45,559.71,521.39,1450.41,729.9,2220.43,469.51,251.62,186.74,336.89,54.34,175.57,1094.86,992.29,1149.7,912.45,967.43,2892.8,2564.08,1727.33,9601.83,163.6,10.11,3759.89,18.4,236.0867,148.5,28.95,165.71,496.1,9.02,32.44,74.4,11527.71,4.68,77.43,5.51,11.07
6/23/2022,203.67,3795.73,2084.359,1711.673,1760.797,1872.334,2102.44,74.51,134.31,99.156879,1822.77,23.47,1837.39,995.34,104.431,1127.69,121.002418,1111.475,744.75,538.75,519.01,1482.55,726.06,2252.33,462.93,256.67,188.77,344.8,55.09,183.64,1091.67,992.1,1149.04,913.2,967.57,2954.46,2607.15,1715.92,9903.99,162.25,10.15,3795.73,18.3,235.07,147.9,29.05,174.9,496.58,9.28,32.94,73.97,11697.68,4.67,71.75,5.45,10.9
6/24/2022,203.66,3911.74,2149.71,1765.737,1824.436,1922.651,2097.59,75.04,137.1,102.342604,1826.88,23.83,1874.19,1011.18,104.185,1127.76,120.681031,1153.04,758.61,547.02,538.72,1506.72,751.42,2332.79,481.35,261.97,196.2,350.86,56.29,189.14,1112.88,994.53,1146.85,913.84,966.17,3070.83,2674.6,1787.85,10266.7,171.26,10.15,3911.74,19.32,245.7067,143.9,27.23,184.99,509.09,9.19,33.84,77.82,12105.85,4.81,74.52,5.8,10.4
6/27/2022,203.69,3900.11,2143.004,1771.742,1814.232,1923.013,2090.15,74.58,138.2,104.196981,1822.85,23.94,1896.13,1027.55,103.939,1124.91,120.134621,1140.528,756.91,562.24,536.37,1512.6,749.55,2317.98,477.47,261.28,194.14,353.69,57.41,186.09,1097.74,995.85,1147.82,912.6,966.01,3034.83,2674.04,1783.9,9981.1,168.69,10.15,3900.11,19.36,244.92,137.1,26.95,181.93,505.71,9.18,34.12,77.44,12008.24,4.82,76.04,5.64,10.28
6/28/2022,203.7,3821.55,2099.405,1738.841,1764.023,1898.571,2090.59,73.76,137.195,106.279589,1820.01,24.23,1892.35,1030.07,104.506,1121.69,120.022109,1094.577,746.82,577.42,531.41,1486.34,740.94,2248.29,472.37,257.65,188.47,352.42,56.62,177.65,1078.93,995.41,1148.44,909.9,967.54,2937.04,2598.61,1734.8,9468.4,159.82,10.15,3821.55,18.91,232.6633,142.7,28.36,174.19,498.45,9.03,34.13,78.16,11637.77,4.75,75.99,5.43,9.71
6/29/2022,203.72,3818.83,2095.987,1719.37,1765.942,1888.147,2102.74,73.65,136.77,104.396683,1817.73,23.79,1873.48,1013.2,105.106,1117.07,120.857717,1094.649,750.49,557.6,528.01,1499.33,736.35,2252.87,468.91,255.69,188.97,352.58,55.8,174.01,1077.05,993.11,1150.65,908.9,966.47,2959.35,2621.17,1696.25,9598.68,155.42,10.15,3818.83,18.4,228.49,143.7,28.16,175.94,490.41,8.57,33.94,78.19,11658.26,4.71,77.24,5.37,8.89
6/30/2022,203.71,3785.38,2075.957,1707.99,1745.421,1874.679,2111.4,73.61,136.37,100.573813,1807.27,23.1,1846.28,1000.67,104.685,1114.34,121.902303,1077.779,750.05,546.24,523.35,1494.31,738.41,2222.96,463.16,255.77,186.03,356.45,54.8,170.18,1068.74,992.52,1154.25,909.21,966.82,2921.53,2579.9,1678.27,9360.76,151.59,10.11,3785.38,17.8,224.4733,145.3,28.71,168.56,485.81,8.57,33.91,76.06,11503.72,4.61,77.6,4.81,8.91
7/1/2022,203.71,3825.33,2099.54,1727.757,1762.672,1898.787,2124.2,73.98,137.83,103.112883,1811.43,23.38,1832.34,992.84,105.138,1114.67,122.657486,1098.956,760.77,554.1,530.85,1512.47,745.11,2228.5,466.26,260.53,187.29,365.29,54.17,174.29,1063.43,994.78,1152.84,910.55,965.98,2954.94,2609.43,1619.82,9660.17,145.23,10.11,3825.33,18.47,227.2633,139.9,26.7,179.25,477.84,8.55,33.94,76.75,11585.68,4.66,76.41,4.89,8.72
7/4/2022,203.71,3825.33,2099.54,1727.757,1762.672,1898.787,2124.2,73.98,137.83,103.112883,1808.15,23.38,1850.29,992.8,105.138,1114.67,122.657486,1098.956,760.77,554.1,530.85,1512.47,745.11,2228.5,466.26,260.53,187.29,365.29,54.54,174.29,1063.43,994.78,1152.84,910.55,965.98,2954.94,2609.43,1619.82,9660.17,145.23,10.11,3825.33,18.47,227.2633,139.9,27.53,179.25,477.84,8.55,33.94,76.75,11585.68,4.66,76.41,4.89,8.72
7/5/2022,203.74,3831.39,2105.658,1741.33,1784.835,1887.185,2132.33,73.91,135.74,94.620787,1764.76,21.85,1805.62,991.47,106.535,1121.36,123.332451,1124.003,756.46,531.86,528.33,1503.57,733.72,2256.15,456.93,259.25,192.28,352.75,55.55,183.39,1088.37,992.96,1150.95,914.51,964.95,2986.65,2648.35,1640.47,10011.91,149.64,10.135,3831.39,18.82,233.0667,140.1,27.54,187.02,476.3,8.93,33.78,76.11,11779.9,4.55,72.38,4.62,8.68
