Date,LD12TRUU Index,SPX Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,XAU Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG000C2LZP3 FIGI,BBG007GNPYY7 FIGI,BBG000B9XYV2 FIGI,BBG000BVPV84 FIGI,BBG00SSQFPK6 FIGI,BBG000C1PFY5 FIGI,BBG000BHJWG1 FIGI,BBG000PPFKQ7 FIGI,BBG000BWSGF4 FIGI,BBG00H2MPBV5 FIGI,BBG000BFT2L4 FIGI,BBG000BHLYP4 FIGI,BBG000F6ZWH2 FIGI,BBG000BHPL78 FIGI,BBG009S3NB30 FIGI,BBG000BL21Z7 FIGI,BBG01HTMDZ54 FIGI,BBG000CTSZQ6 FIGI,BBG000C0G1D1 FIGI,BBG000BW05W9 FIGI,BBG012J3H017 FIGI,BBG000R8ZVD1 FIGI,BBG000F1ZSQ2 FIGI,BBG000MM2P62 FIGI,BBG009J8K7M0 FIGI,BBG000BSWKH7 FIGI,BBG0076WG2V1 FIGI,BBG000BVPG41 FIGI,BBG0025XVR85 FIGI,BBG0160DYCH4 FIGI,BBG000BDSLD7 FIGI,BBG000CTQBF3 FIGI,BBG000R0L5J4 FIGI,BBG01BGWHFR5 FIGI,BBG0136GCJX9 FIGI,BBG000FQRVM3 FIGI,BBG000DJN7L9 FIGI,BBG011C0FS40 FIGI,BBG000F3CWW7 FIGI
9/27/2022,204.64,3647.29,2002.634,1662.509,1719.011,1772.627,1997.38,71.13,131.85,76.78313,1628.9,20.32,1656.28,891.89,114.106,1130.24,113.435917,1150.92,711.81,534.79,506.7,1413.68,707.27,2161,424.79,226.1,163.71,349.75,52.96,171.23,1082.29,987.71,1144.36,914.82,959.59,2711.52,2786.04,1534.34,10062.85,36.44,64.38,220.6,114.41,270.97,72.24,113.24,149.35,59.45,15.39,30.26,176.26,110.57,169.33,98.09,101.35,54.12,183.25,26.89,78.35,10.28,299.19,286.48,134.4,69.25,274.48,54.72,25.67,30.24,18.99755698,79.12,84.28,30.65,214.59,8.95,270.49,257.02,23.15,68.7
9/28/2022,204.66,3719.04,2044.06,1715.243,1752.72,1813.668,2027.13,72.4,134.69,80.353301,1659.97,20.98,1654.25,875.85,112.604,1134.69,115.449908,1183.209,720.27,558.34,516.36,1444.73,723.1,2180.9,435.95,230.34,168.91,353.59,55.09,179.18,1078.93,988.35,1141.78,917.26,957.57,2761.91,2767.96,1555.65,10381.55,37.1333,65.39,221.06,118.01,275.27,75.23,115.69,148.89,60.24,15.7,31.16,179.53,116.74,173.13,100.74,102.15,56.16,187.36,27.13,80.65,10.42,309.34,290.18,141.61,73.07,279.94,55.76,25.68,31.07,19.42275716,81.46,87.11,31.53,218.14,9.36,272.75,267.27,24.5,71.31
9/29/2022,204.68,3640.47,2000.545,1674.931,1710.138,1780.224,2017.22,71.72,132.77,79.453422,1660.54,20.88,1655.31,873.29,112.254,1130.32,115.034282,1143.25,708.45,557.6,509.98,1431.45,709.87,2121.09,429.27,223.72,164.75,339.19,53.12,169.65,1066.11,984.4,1144.92,914.48,956.35,2723.79,2647.92,1502.5,10102.65,36.2267,64.92,213.72,114.8,270.95,74.32,114.16,146.9,60.89,15.2,30.43,178.67,112.95,167.1,98.09,99.32,54.86,184.02,26.38,79.22,9.81,300.22,286.77,136.41,73.96,271.87,54.39,26.17,27.52,19.06739403,80.48,86.57,31.45,212.33,9.1,274.56,256.03,23.83,69.71
9/30/2022,204.68,3585.62,1972.291,1664.716,1682.589,1760.481,2011.06,71.39,131.175,77.751477,1660.61,20.58,1661.48,875.79,112.117,1131.17,114.634716,1122.313,695.78,552.56,504.39,1411.36,700.6,2079.85,427.77,225.94,162.01,332.52,52.39,167.79,1065.67,984.27,1144.57,915.8,955.61,2679.9,2576.91,1479.86,9943.08,35.92,64.86,214.7,113,267.87,72.73,115.75,144.32,60.48,15.39,29.33,177.13,104.64,171.43,96.15,96.44,55.39,183.78,25.77,78.43,9.75,279.56,284.34,135.68,72.64,267.26,53.18,26.31,27.59,18.8183981,81.25,84.26,31.06,210.59,9.39,269.53,257.46,22.86,68.48
10/3/2022,204.73,3678.43,2023.502,1708.87,1722.628,1810.233,2028.43,71.97,134.79,81.800932,1699.89,21.13,1676.54,876.15,111.745,1134.09,115.801497,1125.044,707.87,584.45,518.7,1441.49,722,2145.31,442.32,230.15,166.83,342.46,54.71,172.68,1064.51,986.66,1144.29,916.39,953.69,2759.27,2656.81,1535.04,10196.34,36.8667,65.96,217.17,115.88,275.59,76.12,115.97,148.91,62.04,15.88,30.63,178.18,109.82,173.34,99.3,99.2,56.65,189.19,26.97,80.71,9.98,292.1,290.48,138.61,74.62,273.53,54.11,26.8,28.48,19.39321071,83.94,85.62,31.38,217.33,9.465,277.35,265.41,23.67,70.36
10/4/2022,204.75,3790.93,2088.387,1775.766,1778.858,1868.789,2033.92,73.52,138.1,84.627725,1726.13,21.74,1743.61,893.65,110.065,1139.74,116.105212,1165.039,718.73,609.84,538.36,1475.06,747.2,2216.14,457.98,233.88,171.37,349.83,57.4,184.01,1074.7,990.33,1138.66,919.51,953.41,2854,2727.06,1598.31,10654.06,37.5333,65.96,220.08,121.09,284.32,79.03,120.95,152.46,63.3,16.67,30.99,182.13,110.06,182.3,102.41,102.58,60.75,197.26,27.7,83.85,10.7,307.8,301.27,140.28,75.85,282.13,55.48,28.46,30.47,20.07009286,88.04,88.51,32.02,236.21,9.95,288.2,274.54,25.11,73.42
10/5/2022,204.76,3783.28,2083.851,1762.694,1777.218,1861.148,2022.77,73.23,138.28,85.840605,1716.26,22.1,1725.97,909.52,111.208,1137.24,115.114277,1158.711,714.4,622.39,533.71,1479.95,742.89,2224.09,452.98,229.43,170.31,341.96,56.34,180.24,1069.86,989.94,1140.36,918.99,952.46,2866.19,2732.85,1605.28,10647.15,37.5667,65.23,214.14,120.95,282.78,77.52,123.29,150.57,63.71,16.03,30.74,180.87,111.67,179.98,102.22,106.11,58.55,197.22,27.64,83.65,10.5,310.05,304.2,138.98,74.96,281.98,55.13,27.85,28.05,19.95432452,87.18,90.12,31.9,242.46,9.49,290.84,274.1,25.97,73.39
10/6/2022,204.76,3744.52,2063.694,1752.513,1763.969,1839.801,2014.93,73.01,137.36,86.515514,1712.53,22.23,1718.36,910.57,112.258,1137.17,114.506847,1150.473,703.95,633.72,525.95,1460.69,734.78,2205.13,448.36,222.09,169.2,330.68,55.31,178.42,1069.88,987.88,1139.6,919.87,950.11,2836.47,2714.96,1593.84,10594.02,36.8333,64.61,203.07,120.3,280.72,78.18,126.44,145.44,62.65,15.36,30.05,175.65,112.1,174.32,102.24,104.41,57.62,193.37,27.18,83.31,10.36,310.48,299.23,139.07,75.46,279.76,53.58,27.22,27.21,19.73648666,86.36,89.35,31.36,238.99,9.189,287.55,268.19,26.47,73.73
10/7/2022,204.77,3639.66,2004.781,1702.15,1703.639,1797.949,2005.95,72.12,135.14,90.613874,1694.82,22.61,1693.58,897.74,112.795,1132.34,114.043347,1109.733,693.02,629.14,513.66,1429.73,720.66,2113.92,436.96,216.56,164.39,323.77,54.21,168.05,1053.57,988.44,1142.28,917.74,951.03,2728.19,2616.86,1499.95,10092.55,35.4267,62.08,194.63,114.56,273.11,75.57,123.75,142.87,61.22,14.86,29.27,169.92,110.14,168.82,99.57,100.05,54.99,186.52,25.72,80.69,10.06,298.22,294.97,133.45,71.5,269.1,52.31,26.22,25.51,19.35721777,84.53,87.03,30.05,228.24,8.59,276.5,258.48,24.82,71.86
10/10/2022,204.77,3612.39,1988.508,1691.919,1686.729,1787.127,2005.95,71.24,134.41,89.136899,1668.61,22.31,1672.13,884.81,113.144,1130.39,113.563786,1102.948,695.04,616.18,511.19,1420.46,723.01,2080.96,438.03,213.98,163.63,324.32,53.06,164.11,1051.11,987.38,1147.02,918.61,951.04,2677.25,2614.04,1449.99,10015.14,35.8667,61.71,189.58,113.67,279.59,77.63,126.16,143.53,62.07,15.31,29.13,169.46,109.64,168.55,98.71,100.65,54.98,183.98,25.2,79.59,9.98,289.85,291.78,133.79,71.97,266.41,52.42,25.69,24.91,19.42033972,84.05,87.06,29.71,220.27,8.47,272.26,260.98,24.36,71.89
10/11/2022,204.83,3588.84,1975.255,1692.916,1671.258,1781.347,1997.94,71.46,134.61,87.39583,1666.34,21.97,1657.83,864.66,113.221,1128.65,113.691656,1093.991,701.5,611.54,504.56,1428.76,723.1,2049.38,434.81,216.16,160.95,323.44,53.5,164.58,1035.49,986.56,1147.09,917.84,954.44,2632.68,2584.72,1423.17,9883.46,36.6267,60.5,189.27,112.21,276.23,75.78,121.35,142.4,61.96,15.07,28.68,169.95,110.34,163.82,98.05,100.5,54.21,176.25,25.04,78.77,9.74,295.68,286.05,128.54,72.83,262.75,52.51,25.58,24.54,19.42275716,83.01,86.21,29.09,207.64,8.32,271.99,264.23,24.48,71.23
10/12/2022,204.85,3577.03,1969.248,1687.764,1668.68,1773.237,2000.08,71.58,134.21,85.361321,1673.19,21.87,1647.94,865.34,113.32,1129.48,114.043347,1096.542,704.85,616.12,503.18,1421.19,717.22,2042.38,431.31,213.16,160.95,312.39,53.09,165.55,1036.45,985.43,1147.97,920.6,955.64,2630.47,2572.13,1412.12,9943.87,35.82,60.61,183.79,112.9,273.87,78.06,120.58,139.67,60.68,14.34,28.69,171.71,111.73,164.7,98.3,98.01,53.55,177.11,25.33,78.53,9.61,295.5,283.38,127.5,74.33,262.66,52.54,26.95,23.28,19.26481799,82.51,86.87,29.54,203.37,8.56,270.72,263.34,25.16,69.56
10/13/2022,204.85,3669.91,2017.939,1728.412,1704.798,1822.467,1990.31,71.74,137.88,87.161079,1666.37,22.28,1651.54,854.53,112.363,1130.08,113.563786,1107.269,716.18,641.24,524.01,1453.26,732.98,2106.03,443.87,217.08,164.53,320.35,52.36,167.8,1037.21,985.31,1147.34,921.31,956.14,2710.34,2655.81,1455.64,9904.88,36.7867,61.55,189.85,112.53,281.5,77.93,120.92,142.71,62.56,14.41,30.23,174.44,112.28,164.93,99.71,98.29,54.87,180.32,26.42,79.71,10.08,294.51,293.96,130.29,75.58,268.82,53.95,27.58,22.96,19.68813793,85.15,89.37,30.13,202.2,8.99,276.79,256.73,25.04,70.46
10/14/2022,204.86,3583.07,1969.383,1682.403,1655.863,1786.549,1982.1,71.51,135.16,83.737627,1644.47,21.73,1670.64,863.33,113.311,1124.87,113.132305,1064.354,703.05,617.48,514.7,1441.15,716.63,2045.59,428.72,211.45,161.34,315.42,51.87,157.79,1025.96,985.77,1148.81,918.5,958.28,2650.03,2574.78,1392.96,9416.06,36.1467,60.1,185.78,106.9,270.81,75.92,119.45,139.1,59.48,14.165,30.05,171.82,109.96,159.09,97.18,95.13,57.17,173.9,25.91,77.4,9.57,288.78,288.69,126.76,72.39,260.74,53.65,27.88,21.21,19.24897035,84.61,86.37,29.46,189,8.95,272.19,241.47,23.96,69.43
10/17/2022,204.91,3677.95,2022.992,1735.753,1709.432,1827.028,1984.33,72.39,137.04,83.590908,1650.09,21.68,1691.04,865.77,112.039,1129.76,113.244113,1109.37,710.88,625.03,527.96,1466.18,732.72,2108.81,439.62,219.68,166.73,322.26,53.68,164.01,1042.86,986.25,1146.49,920.57,955.39,2739.85,2649.77,1428.99,10013.97,37.0667,62.55,192.49,113.79,277.51,78.68,124.73,142.79,61.29,14.86,30.82,174.15,110.23,164.24,100.78,99.09,57.87,183.06,26.42,79.84,9.8,297.65,295.04,134.04,77.02,269.35,54.73,28.4,21.57,19.68115423,86.85,88.9,30.63,204.67,9.19,279.6,250.72,25.77,74.2
10/18/2022,204.91,3719.98,2047.055,1755.956,1728.322,1850.255,1988.38,72.9,138.48,81.008647,1652.22,21.4,1705.43,879.07,112.13,1130.49,113.451978,1125.103,720.21,629.74,536.64,1474.48,750.01,2126.34,448.03,222.47,167.62,328.03,55.33,166.8,1047.21,987.31,1144.01,920.9,956.04,2765.11,2675.39,1433.48,10239.02,37.5533,64.09,197.22,116.36,280.33,78.39,128.16,145.56,62.16,14.96,30.75,174.26,111.63,165.94,101.39,100.02,58.67,188.43,25.87,81.1,9.96,297.76,300.38,132.8,75.76,271.48,55.5,28.99,22.08,20.14557059,89.02,88.96,31.01,201.44,9.35,283.94,257.28,25.49,74.85
10/19/2022,204.93,3695.16,2030.45,1725.756,1714.778,1832.67,1972.04,72.2,138.63,83.678939,1629.44,21.43,1691.44,865.91,112.984,1125.7,112.524875,1111.866,717.44,648.23,528.08,1454.08,744.84,2120.82,442.96,216.78,167.42,323.89,52.87,158.68,1042.92,985.26,1147.11,917.68,957.4,2745.53,2675.56,1440.81,10118.1,37.56,63.42,190.99,115.07,280.93,76.69,124.35,143.5,62.9,14.32,30.39,172.8,109.11,160.12,100.29,93.9,57.41,179.94,26,79.69,9.63,296.87,297.76,133.23,71.8,270.49,55.78,28.2,20.4,20.00670231,86.73,87.52,30.13,187.73,9.23,277.36,246.38,24.4,73.6
10/20/2022,204.95,3665.78,2014.633,1704.391,1703.168,1815.492,1959.99,71.8,138.03,84.099535,1628.02,21.46,1698.33,864.76,112.881,1127.17,111.869571,1092.493,707.22,649.41,519.73,1442.25,730.61,2122.21,439.86,215.89,168.02,315.76,52.64,156.8,1045.17,985.65,1143.31,919.16,958.5,2749.83,2665.36,1450.34,10136.07,36.1933,63.82,188,115.25,273.72,72.58,126.61,140.4,60.89,14.42,30.46,170.4,108.54,150.24,100.53,88.43,57.72,174.47,26.08,78.98,9.45,293.13,296.28,131.53,71.91,269.11,55.73,28.34,19.66,19.62447878,86.91,86.79,30.26,192.62,9.09,275.01,238.59,24.97,73.72
10/21/2022,204.96,3752.75,2061.127,1742.238,1743.745,1855.831,1960.94,72.49,141.52,84.636912,1657.69,21.58,1679.68,865.04,112.012,1127.69,112.317113,1124.42,718.21,667.35,534.91,1474.11,749.96,2178.4,455.08,217.36,169.45,321.57,53.68,161.26,1048.31,985.35,1144.41,922,958.62,2810.49,2741.32,1501.17,10491.03,37.5,64.45,187.56,119.32,280.12,73.49,130.6,140.99,61.53,14.32,30.48,169.99,109.93,152.02,101.48,89.04,58.44,177.99,26.97,80.6,9.6,298.63,302.37,130.01,73.02,275.42,56.71,28.29,20.03,20.14422757,90.88,88.61,30.75,194.1,9.38,282.12,248.33,25.51,74.48
10/24/2022,205.01,3797.34,2083.769,1748.397,1763.279,1874.135,1958.94,72.54,143.36,84.169195,1649.78,21.59,1708.21,842.76,111.989,1126.58,112.253178,1129.796,731.08,670.52,542.12,1502.28,760.09,2208.42,452.24,217.17,170.98,324.21,52.72,160.23,1043.2,986.32,1148.54,920.73,959.05,2853.74,2780.51,1513.74,10536.51,39.1667,64.71,185.4,119.82,284.51,76.4,137.87,142.4,63.08,14.42,31.08,172.01,114.32,157,102.97,86.37,58.6,178.91,27.18,81.25,9.62,297.68,305.6,129.72,73.23,278.45,56.65,28.71,19.46,20.41632345,91.01,83.76,30.87,194.85,9.6,287.41,252.38,24.4,74.88
10/25/2022,205.03,3859.11,2120.637,1796.155,1799.002,1904.602,1977.76,73.24,144.27,84.905601,1653.17,21.69,1742.08,844.51,110.95,1134.1,113.100286,1156.26,740.34,670.22,548.53,1514.03,770.33,2251.11,463.67,225.72,175.04,330.77,54.72,170,1055.37,988.34,1145.95,922.08,957.33,2902.89,2833.57,1552.58,10606.02,41.14,65.65,195.53,120.6,280,75.98,137.12,144.39,55.1,15.27,31.56,175.8,114.93,161.48,104.93,91,60.08,196.73,27.41,83.43,10.41,320.63,311.41,137.51,75.36,284.21,57.46,29.83,21.14,20.69137397,96.32,85.21,31.65,206.04,10.48,296.81,260.19,26.19,77.61
10/26/2022,205.04,3830.6,2105.577,1804.331,1770.922,1910.234,1987.58,73.44,145.19,87.483021,1664.57,22.17,1768.18,851.81,109.7,1135.4,113.643781,1144.026,745.15,679.34,550.14,1530.99,772.98,2200.83,466.76,225.38,166.72,330.64,54.42,171.69,1030.23,989.33,1146.37,922.52,958.71,2812.77,2788.82,1536.27,10186.38,40.9067,65.5,196.92,115.66,277.13,77.67,137.03,144.33,55.95,15.65,31.5,171.93,111.93,164.99,94.82,93.34,59.68,197.61,27.21,83.31,10.6,321.33,319.51,129.82,77.91,277.93,57.59,31.37,21.71,20.76255404,97.76,85.89,31.59,195.22,10.51,301.73,261.06,26.64,77.65
10/27/2022,205.06,3807.3,2094.088,1806.322,1755.208,1907.844,1998.11,73.98,145.24,88.647338,1663.31,22.17,1761.76,859.46,110.587,1133.64,114.251109,1135.781,745.43,681.19,554.25,1522.18,781.82,2173.33,465.53,225.37,159.85,332.9,54.15,170.14,1024.03,991.74,1145.21,921.41,959.7,2794.09,2723.17,1524.37,9787.16,42.0867,67.49,198.68,110.96,282.32,76.16,139.99,145,56.7,15.95,31.97,172.73,111.07,166.55,92.6,92.13,59.76,191.78,26.27,83.39,10.71,320.61,319.37,97.94,75.76,272.87,58.46,31.04,22.08,21,97.44,85.28,31.48,198,10.12,300.96,262.67,26.88,76.38
10/28/2022,205.08,3901.06,2143.661,1846.921,1799.001,1950.324,1993.35,74.55,148.11,87.47307,1644.86,21.98,1748.92,845.58,110.752,1131.14,113.547828,1132.371,761.97,685.71,568.03,1547.85,800.42,2271.63,470.3,230.77,164.62,342.4,54.99,174.73,1034.04,990.88,1147.26,922.84,959.85,2881.83,2902.54,1592.74,9143.37,43.4333,60.93,204.71,103.41,289.2,77.36,142.07,148.9,58.64,16.42,31.95,174.75,116.23,170.89,96.58,95.03,60.35,199.25,29.07,84.92,11,328.48,329.47,99.2,76.66,281.22,59.3,31.11,21.9,21.5,97.71,87.1,31.63,200.82,9.77,302.68,271.62,27.63,78.59
10/31/2022,205.12,3871.98,2128.356,1846.863,1783.554,1940.888,1985.01,73.43,147.64,86.109724,1633.56,21.85,1750,848.16,111.527,1130.48,113.132305,1124.523,757.25,689.83,563.91,1546.64,797.71,2241.13,466.12,230.25,161.86,339.18,54.86,174.15,1025.44,991.53,1146.71,921.37,960.2,2847.88,2862.51,1565.43,9053.2,42.9933,58.84,207.19,102.44,281.49,79.43,145.44,150.06,58.79,16.43,31.74,173.3,113.76,169.54,94.66,94.62,61.35,197.84,28.43,84.66,10.49,329.04,328.18,93.16,76.93,277.95,59.38,30.94,22.51,21,96.06,86.59,31.59,202.73,9.72,299.17,270.96,27.02,77.39
11/1/2022,205.15,3856.1,2120.996,1851.388,1768.131,1945.519,1989.17,73.59,147.39,87.940787,1647.98,22.1,1763.05,867.58,111.481,1128.97,113.116244,1109.338,755.15,696.69,566.21,1547.57,797.24,2221.76,467.22,229.76,158.93,340.55,55,173.9,1016.91,992.06,1148.35,922.63,959.84,2819.21,2823.38,1572.71,8569.23,43.3333,58.74,207.88,96.79,284.49,80.26,147.59,149.6,58.65,16.21,31.56,173.53,115.66,168.99,90.5,95.36,62,196.34,28.3,85.01,10.31,330.36,333.19,95.2,75.26,275.11,58.97,29.94,22.565,19.06,95.84,87.1,32.08,191.74,9.85,307.44,272.6,27.04,77.8
11/2/2022,205.17,3759.69,2066.225,1789.137,1710.47,1906.297,1987.15,72.92,144.89,89.56287,1635.24,22.23,1763.87,873.02,111.345,1121.98,113.164221,1067.263,742.08,681.01,558.94,1521.37,783.19,2144.63,455.2,223.75,154.1,337.08,52.9,165.61,1004.17,991.53,1146.73,922.29,962.23,2715.5,2722.71,1529.47,8157.6,42.2133,56.16,205.19,92.12,279.13,73.06,145.22,137.73,57.14,16.15,30.91,172.88,111.33,161.86,87.07,90.37,60,192.92,27.42,82.02,9.73,316.06,319.82,90.54,73.53,265.68,58.13,29.63,21.66,16.1,93.97,84.58,30.63,172.4,9.55,295.74,266.87,26.1,74.87
11/3/2022,205.21,3719.89,2045.031,1779.73,1683.312,1898.215,1978.65,72.4,144.99,87.741758,1629.49,22.17,1730.74,860.9,112.93,1119.96,112.556893,1057.839,739.6,694.92,552.97,1514.72,791.34,2080.35,458.73,223.78,149.74,338.58,53.13,163.27,986.97,991.21,1147.44,920.9,962.22,2623.72,2624.22,1516.34,7936.74,42.92,55.52,201.33,89.3,276.39,71.18,147.4,133.91,56.54,15.48,30.38,170.92,112.65,159.75,83.49,88.95,59.98,201.76,27.39,81.68,9.3,318.1,309.17,88.91,69.61,260.49,59.01,28.96,25.71,16.02,92.69,84.68,30.02,174.17,9.48,298.93,261.08,25.36,72.16
11/4/2022,205.23,3770.55,2070.299,1799.866,1700.145,1925.685,1977.76,72.9,145.79,92.160193,1681.87,22.98,1770.32,884.98,110.877,1119.17,112.572851,1066.958,748.01,701.99,563.29,1523.29,803.92,2115.17,474.35,226.67,152.38,340.51,52.08,161.83,993.97,990.26,1153.46,920.19,962.82,2665.42,2631.29,1582.88,8084.5,43.8733,56.12,203.92,90.98,279.71,73.66,148.66,133.44,55.77,16.14,31,170.67,110.1,163.09,86.7,88.55,61.19,199.68,28.2,82.01,9.22,325.57,318.37,90.79,68.16,264.68,60.76,29.46,24.04,15.98,96.02,91.86,29.55,123.73,9.7,305.07,261.96,24.58,71.25
11/7/2022,205.3,3806.8,2089.504,1809.81,1716.648,1941.893,1972.24,72.89,147.32,91.344176,1675.63,22.83,1795.05,897.36,110.12,1117.44,112.157225,1060.386,754.52,714.13,568.37,1539.41,812.48,2149.86,478.09,226.51,155.16,333.91,52.41,157.93,995.32,991.43,1156.81,917.64,961.75,2729.99,2642.4,1610.92,8049.66,43.7,55.63,202.02,90.53,287.1,76.08,148.44,135.5,56.02,16.15,31.6,169.74,108.02,165.75,88.65,90.27,61.96,198.3,28.41,82.54,9.58,324.25,325.13,96.72,69.05,267.59,60.38,30.19,23.14,16.55,97.57,90.45,30.04,119.23,9.77,306.47,262.87,24.05,73.93
11/8/2022,205.32,3828.11,2101.123,1808.929,1726.692,1950.741,1980.77,72.82,148.27,88.478164,1712.42,22.44,1821.86,900.02,109.636,1117.16,112.812632,1057.178,757.1,714.51,571.7,1547.16,819.46,2169.59,486.12,227.98,155.73,336.21,52.56,157.1,997.63,991.15,1156.85,916.79,962.63,2754.72,2651.23,1642.04,8010.96,49.8333,55.89,203.02,89.98,286.78,76.11,150,136.49,56.45,16.625,31.9,173.2,103.31,167.85,88.91,88.6,62.92,195.07,28.48,83.16,9.79,328.5,325.75,96.47,68.59,269.54,60.91,30.8,24.16,18.1,97.97,92.75,30.98,122.72,9.87,312.56,262.56,23.74,73.84
11/9/2022,205.35,3748.57,2056.265,1760.4,1684.058,1914.007,1983.78,71.95,144.89,85.413124,1706.74,21.84,1807.96,900.32,110.549,1109.86,112.860506,1024.237,748.54,679.63,562,1530.84,807.6,2112.06,478.42,225.5,152.77,333.38,50.96,147.88,992.52,990.15,1161.32,913.45,963.87,2697.99,2569.55,1586.02,7670.35,49.6933,47.82,201.04,86.14,281.1,72.88,171.84,133.74,55.73,17,31.39,171,102.17,165.12,87.4,84.3,60.25,196.79,27.52,81.31,10.22,321.21,315.64,101.47,69.47,263.32,60.48,30.71,24.16,17.18,97.55,91.63,29.88,122.29,9.95,309.52,254.01,22.67,81.31
11/10/2022,205.37,3956.37,2173.723,1867.927,1801.794,2001.122,2022.98,74.19,148.72,86.050015,1755.45,22.02,1871.56,889.6,108.206,1121.55,115.098216,1103.074,766.93,694.74,590.86,1570.5,841.77,2287.95,504.97,242.96,162.43,349.24,55.66,163.98,1034.66,991.81,1162.11,919.65,957.92,2904.68,2778.18,1750.24,8604.1,52.34,55.04,220.9,96.63,296.38,81.11,182.75,141.24,58.69,18.355,32.77,174.34,111.06,187.81,94.17,95.8,66.35,216.2,29.76,87,12.1,353.85,337.27,111.87,76.85,282.75,61.87,32.64,30.79,17.43,107.18,96.26,31.21,140.85,10.6,331.85,281.51,24.44,86.61
11/11/2022,205.37,3992.93,2195.85,1882.74,1827.091,2013.483,2022.98,74.45,148.09,88.527921,1771.24,22.42,1918.41,935.73,106.292,1128.94,114.890455,1130.234,765.85,716.02,595.51,1550.4,840.9,2327.4,510.85,242.7,166.45,345.24,57.74,173.77,1052.96,992.58,1159.31,923.3,959.25,2944.6,2821.28,1800.42,8974.56,52.0133,56.83,223.26,100.79,293,84.86,182.94,139.99,56.67,19.075,34.02,174.25,108.46,193.99,96.73,100.79,67.7,221.46,30.43,88.29,12.22,359.7,339.29,113.02,78.2,287.96,60.72,31.91,30.49,17.91,110.17,97.38,32.79,142.37,11.365,331.85,277.88,25.46,88
11/14/2022,205.45,3957.25,2174.548,1861.251,1806.008,1997.138,2019.27,73.9,148.03,85.452929,1771.4,21.98,1913.56,939.78,106.66,1127.22,114.698651,1110.931,758.89,712.28,586.34,1550.94,835.18,2304.92,509.79,236.28,166.01,340.85,55.76,170.53,1044.72,991.16,1159.99,923.86,960.12,2911.58,2797.64,1786.06,8780.46,51.8733,54.4,215.38,98.49,291.32,84.52,180.89,141.32,55.64,18.01,34.13,173.9,104.97,197.91,96.03,97.04,68.45,217.08,30.35,87.22,12.31,352.74,339.37,114.22,79.43,285.44,59.85,30.97,29.67,17.52,108.83,97.42,32.62,134.96,11.21,325.88,280.09,29.69,86.8
11/15/2022,205.46,3991.73,2195.73,1889.204,1828.308,2012.808,2032.53,74.55,148.59,86.497829,1778.94,22.31,1931.3,960.64,106.404,1129.4,115.146193,1124.693,767.14,720.16,588.01,1549.85,841.64,2333.42,509.21,239.2,168.96,344.51,56.56,174.45,1050.76,990.67,1160.49,923.88,958.56,2937.32,2828.68,1827,8831.3,53.4933,53.99,219.58,98.94,291.89,85.4,187.96,142.6,55.8,17.97,34.28,173.79,107.12,207.1,98.72,103.1,69.25,224.8,30.71,88.66,12.67,359.56,343.51,117.08,83.62,289.39,59.74,31.41,31.34,16.95,109.81,97.83,33.99,141.18,10.98,329.79,283.23,29,89.71
11/16/2022,205.47,3958.79,2174.635,1853.165,1808.373,1993.704,2044.91,74.39,147.89,85.174289,1773.87,22.07,1922.08,954.31,106.281,1122.69,115.801497,1108.272,770.67,704.68,585.36,1547.86,835.1,2299.69,504.22,237.17,168.01,347.51,55.12,165.88,1041.36,990.8,1164.51,921.95,957.66,2917.02,2801.6,1753.62,8660.98,53.5133,52.52,219.15,97.12,293.46,82.11,191.04,142.96,56.85,17.73,33.98,174.89,99.03,203.16,98.99,99.41,68.75,222.35,29.53,87.22,12.65,355.76,342.76,113.23,82.69,285.44,63.75,32.05,31.33,17.65,111.06,97.07,33.1,129.27,10.82,329.53,276.24,29.97,89.15
11/17/2022,205.5,3946.56,2165.916,1839.123,1800.217,1985.828,2035.55,74.07,148.48,81.243474,1760.44,21.63,1901.59,942.36,106.694,1119.78,115.210128,1094.215,770.79,705.52,582.22,1547.21,833.02,2304.62,499.41,235.22,166.9,341.28,55.13,163.31,1038.38,990.86,1165.81,921.64,960.57,2898.78,2839.17,1761.15,8461.16,52.9667,51,216.34,94.85,295.78,80.82,192.14,142.57,56.39,17.39,34.26,173.53,102.41,199.01,98.5,101.6,68.6,215.5,29.89,86.03,12.71,354.27,341.27,111.45,79.05,284.81,66.51,31.48,31.91,18.14,111.82,96.97,32.55,121.69,10.748,319.81,274.17,29.82,89.12
