Date,LD12TRUU Index,SPX Index,RIY Index,RTY Index,RAG Index,RAV Index,LBUSTRUU Index,HYG Equity,MTUM Equity,CL1 Comdty,XAU Curncy,GSG Equity,MXEA Index,MXEF Index,DXY Index,PVOLAUS Index,TY1 Comdty,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,HTUSHFHI Equity,GSCBMSAL Equity,MXCXDRN Index,PLEVERUS Index,PPROFTUS Index,PEARNVUS Index,PDIVYUS Index,S5SFTW Index,S5TECH Index,S5SSEQX Index,S15INCR Index,BBG0076WG2V1 FIGI,BBG009S3NB30 FIGI,BBG000F1ZSQ2 FIGI,BBG000BSWKH7 FIGI,BBG000BFT2L4 FIGI,BBG000BHJWG1 FIGI,BBG000BHPL78 FIGI,BBG000BL21Z7 FIGI,BBG000BWSGF4 FIGI,BBG000C0G1D1 FIGI,BBG000C1PFY5 FIGI,BBG000C2LZP3 FIGI,BBG000CTQBF3 FIGI,BBG000DJN7L9 FIGI,BBG000F3CWW7 FIGI,BBG000F6ZWH2 FIGI,BBG000FQRVM3 FIGI,BBG000PPFKQ7 FIGI,BBG000R0L5J4 FIGI,BBG000R8ZVD1 FIGI,BBG0025XVR85 FIGI,BBG007GNPYY7 FIGI,BBG000CTSZQ6 FIGI,BBG000B9XYV2 FIGI,BBG000BVPG41 FIGI,BBG000BDSLD7 FIGI,BBG00SSQFPK6 FIGI,BBG009J8K7M0 FIGI,BBG000BW05W9 FIGI,BBG011C0FS40 FIGI,BBG00H2MPBV5 FIGI,BBG012J3H017 FIGI,BBG0136GCJX9 FIGI,BBG01BGWHFR5 FIGI,BBG0160DYCH4 FIGI,BBG01HTMDZ54 FIGI,BBG000BHLYP4 FIGI,BBG000MM2P62 FIGI,BBG000BVPV84 FIGI
9/7/2022,204.37,3979.87,2188.54,1832,1870.71,1947.65,2090.32,75.18,141.33,81.31,1718.37,21.14,1780.96,956.51,109.84,1139.95,119.48,1254.7,762.22,595,554.68,1478.5,790.56,2344.04,477.49,265.79,184.31,389.89,59.05,194.14,1113.89,1003.06,1139.96,916.89,955.27,3011.01,2904.54,1681.71,11396.71,59.73,110.48,328.62,298.97,34.98,123.73,193.48,121.83,65.26,30.65,76.45,38.47,88.31,284.51,76.44,111.36,302.58,169.56,32.47,336.87,36.58,69.72,215.91,259.5,30.98,85.57,288.57,72.5,86.56,25.17,18.83,12.56,9.58,235.42,,65.4,200.34,160.39,129.48
9/8/2022,204.38,4006.18,2204.74,1846.91,1881.5,1965.51,2083.96,75.51,142.18,82.9,1708.46,21.26,1800.52,957.22,109.71,1143.2,119.27,1265.85,760.92,597.95,564.34,1504.72,792.76,2351.97,482.17,266.34,183.5,389.43,60.1,200.07,1110.33,1002.58,1137.87,920.88,954.51,3025.94,2886.46,1709.32,11424.23,60.58,109.42,330.07,300.52,34.37,122.73,196.37,120.97,65.55,30.75,75.48,38.08,89.46,285.6,76.75,113.28,308.62,170.94,31.8,345.79,38.16,70.72,221.72,261.67,31.41,85.31,290.95,75.21,87.75,24.98,18.88,12.77,9.56,240.32,,67.32,201.98,162.06,129.82
9/9/2022,204.39,4067.36,2240.48,1882.85,1916.97,1992.82,2082.85,75.81,144.03,86.12,1716.83,21.87,1838.8,970.29,109,1147.76,119.03,1289.98,768.24,612.19,569.13,1517.2,803,2398.39,489.37,268.83,188.14,391.06,61.35,205.91,1118.4,1003.57,1134.62,921.96,953.36,3087.13,2937.31,1747.24,11724.82,60.89,111.78,335.85,307.09,35.43,124.19,197.16,121.74,65.41,31.46,76.36,38.37,88.69,285.99,78.33,116.56,312.28,172.41,32.6,348.65,38.45,70.78,226.2,261.59,31.98,87.07,292.09,77.27,89.49,26.1,19.11,13.3,9.78,258.93,,68.31,201.32,169.15,133.27
9/12/2022,204.43,4110.41,2264.39,1906.09,1940.48,2011.22,2080.54,76.04,145.22,87.1,1724.54,22.21,1876.43,979.05,108.33,1149.71,118.88,1307.33,771.41,623.3,574.07,1526.98,807.86,2437.59,493.69,271.13,188.98,394.81,62.53,211.44,1122.99,1004.91,1131.32,921.81,954.42,3117,3035.09,1754.62,12002.49,61.76,111.87,338.42,310.74,35.69,124.8,198.63,123.97,65.3,31.56,78.97,39.51,89.07,286.83,79.81,117.77,316.02,173.04,32.94,352.74,38.65,71.17,232.99,265.09,32.34,88.95,294.01,81.79,90.37,26.02,19.45,13.42,9.98,264.79,,69.71,200.21,168.96,136.45
9/13/2022,204.43,3932.69,2167.18,1831.58,1846.93,1936.83,2070.11,74.31,140.7,86.64,1702.17,22.06,1838.44,979.91,109.82,1144.41,118.19,1239.14,745.9,608.02,552.45,1477,777.27,2307.27,476.21,260.72,178.33,384.19,60.67,198.41,1103.73,1003.95,1131.67,918.84,955.2,2970.47,2866.15,1637.95,11159.66,59.58,105.31,325.44,293.7,33.46,118.72,191.33,114.67,62.76,29.29,75.12,38.17,87.84,276.07,76.27,113.88,299.93,168.5,32.38,337.32,37.35,68.15,216.67,254.63,31.36,85.86,284.04,77.5,86.52,24.24,18.33,12.84,9.65,248.9,,66.63,194.08,153.13,126.82
9/14/2022,204.44,3946.01,2174.66,1838.46,1857.23,1939.38,2070.85,74.42,141.8,87.8,1697.32,22.16,1816.43,962.55,109.66,1146.61,118.22,1255.2,745.11,625.34,551.08,1477.1,775.84,2317.38,470.37,257.1,178.99,387.29,59.46,201.65,1100.01,1002.17,1130.79,920.27,955.55,2971.64,2886.3,1654.78,11310.6,59.56,105.87,325.85,296.03,34.47,120.01,187.95,110.67,62.52,29.18,76.01,38.13,92.7,274.68,75.03,114.67,298.04,166.76,31.98,342.92,38.39,69.72,205.63,251.82,30.99,86.31,283.77,79.02,86.92,24.89,18.51,12.52,9.67,255.57,,66.33,191.3,151.47,128.55
9/15/2022,204.47,3901.35,2150.87,1825.23,1830.46,1925.96,2065.01,73.95,140.63,84.44,1665.11,21.42,1806.03,958.58,109.74,1145.94,117.74,1246.84,738.51,609.47,552.81,1485.16,767.56,2262.4,464.08,251.34,177.1,377.51,59.66,202.15,1092.45,1001.91,1127.46,920.96,957.67,2881.25,2833.86,1628.33,11119.63,59.06,103.9,316.96,291.1,34,120.17,186.72,111.05,61.49,28.84,74.38,38.66,92.22,272.24,73.29,114.33,295.76,163.61,31.86,338.6,37.36,67.91,208.8,245.06,30.07,84.41,280.13,73.75,86,24.89,18.24,12.25,9.69,252.89,,65.64,190.77,149.55,126.28
9/16/2022,204.48,3873.33,2132.17,1798.19,1814.12,1908.22,2063.53,74.2,139.81,84.45,1675.06,21.38,1788.6,944.12,109.76,1139.89,118.01,1236.4,740.39,596.27,547.46,1481.14,751.77,2251.62,456.82,251.42,176.05,376.13,58.97,192.25,1087.59,1000.5,1134.68,918.13,960.24,2862.65,2807.06,1641.57,10876.77,59.25,103.63,315.13,289.32,34.52,118.34,183.25,112.16,61.54,29.24,71.75,38.03,91.31,269.93,73.84,111.64,283.93,163.63,31.18,333.24,37.1,66.81,204.49,245.89,29.77,83.94,277.12,69.6,84.67,23.26,17.42,11.87,9.34,242.9,,65.74,191.56,146.29,123.53
9/19/2022,204.53,3899.89,2147.02,1812.84,1828.14,1920.3,2059.98,74.48,140.31,85.07,1675.84,21.51,1783.86,938.53,109.74,1139.23,117.61,1253.01,745.24,596.73,553.57,1473.11,761.79,2270.06,464.26,250.88,176.82,381.08,58.64,190.64,1097.32,1000.11,1134.29,917.65,960.34,2864.92,2863.72,1651.87,10973.96,59.47,103.85,314.03,291.05,34.46,117.96,182.61,112.9,61.75,29.44,73.28,38.89,92.14,273.52,74.73,114.06,290.46,165.07,31.69,337.08,37.05,66.96,201.74,247.5,29.93,84.26,278.71,68.38,85.26,24.02,17.35,11.98,9.32,241.62,,66.94,190.72,148.02,124.66
9/20/2022,204.54,3855.93,2121.42,1787.5,1810.47,1892.48,2052.12,73.72,139.36,83.8,1664.89,21.46,1772.27,946.17,110.22,1137.12,117.08,1231.86,741.26,592.89,545.52,1456.05,752.38,2258.58,455.45,244.43,173.98,375.59,57.6,185.52,1094.39,997.78,1135.8,917.84,959.94,2832.35,2892.03,1626.36,10746.35,58.44,101.83,313.27,288.73,33.84,117.09,177.84,109.82,61.44,28.96,72.57,38.38,90.79,271,74.56,111.63,281.98,162.11,30.6,331.57,34.42,65.93,197.24,237.9,29.12,82.93,276.22,69.96,83.98,24.06,16.49,11.49,8.97,235.19,,65,187.25,146.09,122.19
9/21/2022,204.55,3789.93,2085.36,1762.16,1779.03,1861.69,2059.22,73.5,137.44,82.8,1673.89,21.38,1757.96,932.08,110.64,1136.35,116.86,1202.64,738.72,584.21,534.02,1431.5,742.32,2222.38,445.45,240.59,169.99,370.42,56.37,181.15,1088.48,996.79,1138.13,916.19,961.19,2785.58,2836.17,1612.11,10430.64,57.49,100.01,304.5,283.56,32.7,116.19,176.69,110.04,60.4,28.47,72.88,37.95,88.6,265.62,72.66,108.44,280.94,159.96,30.97,318.12,34.35,65.25,194.69,234.15,28.84,82.34,272.99,67.56,82.61,24.28,16.46,11.07,8.9,232.3,,63.49,182.03,142.12,118.54
9/22/2022,204.57,3757.99,2064.07,1722.31,1757.62,1843.33,2036.26,73.06,137.71,83.35,1671.22,21.33,1734.01,922.61,111.35,1131.85,115.34,1176.63,737.29,581.88,525.13,1438.88,731.27,2200.51,439.91,238.32,170.09,369,55.76,174.29,1073.01,994.32,1141.19,914.51,961.93,2776.6,2812.3,1564.74,10314.46,56.41,100.57,298.36,280.07,32.47,111.95,172.29,110.17,59.24,28.07,71.19,36.35,84.7,255.86,71.69,106.53,275.12,157.17,30.62,306.3,32.5,63.78,191.02,232.78,28.21,81.37,272.22,65.58,80.48,23.84,15.83,10.66,9.02,220.69,,60.83,183.33,142.82,117.31
9/23/2022,204.58,3693.23,2027.81,1679.59,1728.36,1807.59,2031.24,72.13,134.58,78.61,1643.94,20.53,1688.02,905.84,113.19,1128.09,115.21,1149.64,724.5,542.61,516.93,1431.15,717.6,2170.76,430.9,235.22,167.08,364.66,53.42,170.06,1075.4,991.3,1145.31,911.85,961.49,2741.72,2770.61,1543.38,10012.11,55.39,99.17,293.58,275.51,31.84,113.46,174.91,108.42,58.92,27.52,70.23,36.05,84.17,252.93,71.32,104.46,275.5,154.44,30.65,293.2,30.87,63.58,190.84,228.81,27.03,79.47,273.92,67.08,79.21,23.01,15.41,10.74,8.9,217.56,,58.41,181.08,140.41,113.78
9/26/2022,204.62,3655.04,2005.46,1655.88,1716.4,1779.37,2005.2,71.28,131.95,76.58,1622.36,20.04,1659.81,888.58,114.1,1126.48,113.92,1147.57,724.55,528.64,508.21,1416.72,709.46,2156.27,423.83,229.04,164.89,355.81,52.46,166.61,1077.41,988.36,1146.7,911.15,960.36,2720.61,2770.95,1517.88,10125.72,54.97,98.81,290.11,274.37,30.89,110.65,173.35,106.3,58.62,26.97,70.74,36.48,84.81,253.77,69.36,102.24,273.65,153.21,30.26,294.66,29.64,64.54,183.73,221.37,26.51,79.63,269.83,68.75,78.02,22.47,15.08,10.54,8.95,213.61,,55.62,179.98,136.37,115.15
9/27/2022,204.64,3647.29,2002.63,1662.51,1719.01,1772.63,1997.38,71.13,131.85,78.37,1628.9,20.32,1656.28,891.89,114.11,1130.24,113.44,1150.92,711.81,534.79,506.7,1413.68,707.27,2161,424.79,226.1,163.71,349.75,52.96,171.23,1082.29,987.71,1144.36,914.82,959.59,2711.52,2786.04,1534.34,10062.85,54.72,98.09,286.48,274.48,30.26,113.24,169.33,101.35,59.45,26.89,72.24,36.44,84.28,257.02,68.7,110.57,270.49,149.35,30.65,299.19,30.24,64.38,183.25,220.6,25.67,79.12,270.97,69.25,78.35,23.15,15.39,10.28,8.95,214.59,,54.12,176.26,134.4,114.41
9/28/2022,204.66,3719.04,2044.06,1715.24,1752.72,1813.67,2027.13,72.4,134.69,82.01,1659.97,20.98,1654.25,875.85,112.6,1134.69,115.45,1183.21,720.27,558.34,516.36,1444.73,723.1,2180.9,435.95,230.34,168.91,353.59,55.09,179.18,1078.93,988.35,1141.78,917.26,957.57,2761.91,2767.96,1555.65,10381.55,55.76,100.74,290.18,279.94,31.16,115.69,173.13,102.15,60.24,27.13,75.23,37.13,87.11,267.27,71.31,116.74,272.75,148.89,31.53,309.34,31.07,65.39,187.36,221.06,25.68,81.46,275.27,73.07,80.65,24.5,15.7,10.42,9.36,218.14,,56.16,179.53,141.61,118.01
9/29/2022,204.68,3640.47,2000.55,1674.93,1710.14,1780.22,2017.22,71.72,132.77,81.09,1660.54,20.88,1655.31,873.29,112.25,1130.32,115.03,1143.25,708.45,557.6,509.98,1431.45,709.87,2121.09,429.27,223.72,164.75,339.19,53.12,169.65,1066.11,984.4,1144.92,914.48,956.35,2723.79,2647.92,1502.5,10102.65,54.39,98.09,286.77,271.87,30.43,114.16,167.1,99.32,60.89,26.38,74.32,36.23,86.57,256.03,69.71,112.95,274.56,146.9,31.45,300.22,27.52,64.92,184.02,213.72,26.17,80.48,270.95,73.96,79.22,23.83,15.2,9.81,9.1,212.33,,54.86,178.67,136.41,114.8
9/30/2022,204.68,3585.62,1972.29,1664.72,1682.59,1760.48,2011.06,71.39,131.18,79.36,1660.61,20.58,1661.48,875.79,112.12,1131.17,114.63,1122.31,695.78,552.56,504.39,1411.36,700.6,2079.85,427.77,225.94,162.01,332.52,52.39,167.79,1065.67,984.27,1144.57,915.8,955.61,2679.9,2576.91,1479.86,9943.08,53.18,96.15,284.34,267.26,29.33,115.75,171.43,96.44,60.48,25.77,72.73,35.92,84.26,257.46,68.48,104.64,269.53,144.32,31.06,279.56,27.59,64.86,183.78,214.7,26.31,81.25,267.87,72.64,78.43,22.86,15.39,9.75,9.39,210.59,,55.39,177.13,135.68,113
10/3/2022,204.73,3678.43,2023.5,1708.87,1722.63,1810.23,2028.43,71.97,134.79,83.49,1699.89,21.13,1676.54,876.15,111.75,1134.09,115.8,1125.04,707.87,584.45,518.7,1441.49,722,2145.31,442.32,230.15,166.83,342.46,54.71,172.68,1064.51,986.66,1144.29,916.39,953.69,2759.27,2656.81,1535.04,10196.34,54.11,99.3,290.48,273.53,30.63,115.97,173.34,99.2,62.04,26.97,76.12,36.87,85.62,265.41,70.36,109.82,277.35,148.91,31.38,292.1,28.48,65.96,189.19,217.17,26.8,83.94,275.59,74.62,80.71,23.67,15.88,9.98,9.47,217.33,,56.65,178.18,138.61,115.88
10/4/2022,204.75,3790.93,2088.39,1775.77,1778.86,1868.79,2033.92,73.52,138.1,86.37,1726.13,21.74,1743.61,893.65,110.07,1139.74,116.11,1165.04,718.73,609.84,538.36,1475.06,747.2,2216.14,457.98,233.88,171.37,349.83,57.4,184.01,1074.7,990.33,1138.66,919.51,953.41,2854,2727.06,1598.31,10654.06,55.48,102.41,301.27,282.13,30.99,120.95,182.3,102.58,63.3,27.7,79.03,37.53,88.51,274.54,73.42,110.06,288.2,152.46,32.02,307.8,30.47,65.96,197.26,220.08,28.46,88.04,284.32,75.85,83.85,25.11,16.67,10.7,9.95,236.21,,60.75,182.13,140.28,121.09
10/5/2022,204.76,3783.28,2083.85,1762.69,1777.22,1861.15,2022.77,73.23,138.28,87.61,1716.26,22.1,1725.97,909.52,111.21,1137.24,115.11,1158.71,714.4,622.39,533.71,1479.95,742.89,2224.09,452.98,229.43,170.31,341.96,56.34,180.24,1069.86,989.94,1140.36,918.99,952.46,2866.19,2732.85,1605.28,10647.15,55.13,102.22,304.2,281.98,30.74,123.29,179.98,106.11,63.71,27.64,77.52,37.57,90.12,274.1,73.39,111.67,290.84,150.57,31.9,310.05,28.05,65.23,197.22,214.14,27.85,87.18,282.78,74.96,83.65,25.97,16.03,10.5,9.49,242.46,,58.55,180.87,138.98,120.95
10/6/2022,204.76,3744.52,2063.69,1752.51,1763.97,1839.8,2014.93,73.01,137.36,88.3,1712.53,22.23,1718.36,910.57,112.26,1137.17,114.51,1150.47,703.95,633.72,525.95,1460.69,734.78,2205.13,448.36,222.09,169.2,330.68,55.31,178.42,1069.88,987.88,1139.6,919.87,950.11,2836.47,2714.96,1593.84,10594.02,53.58,102.24,299.23,279.76,30.05,126.44,174.32,104.41,62.65,27.18,78.18,36.83,89.35,268.19,73.73,112.1,287.55,145.44,31.36,310.48,27.21,64.61,193.37,203.07,27.22,86.36,280.72,75.46,83.31,26.47,15.36,10.36,9.19,238.99,,57.62,175.65,139.07,120.3
10/7/2022,204.77,3639.66,2004.78,1702.15,1703.64,1797.95,2005.95,72.12,135.14,92.48,1694.82,22.61,1693.58,897.74,112.8,1132.34,114.04,1109.73,693.02,629.14,513.66,1429.73,720.66,2113.92,436.96,216.56,164.39,323.77,54.21,168.05,1053.57,988.44,1142.28,917.74,951.03,2728.19,2616.86,1499.95,10092.55,52.31,99.57,294.97,269.1,29.27,123.75,168.82,100.05,61.22,25.72,75.57,35.43,87.03,258.48,71.86,110.14,276.5,142.87,30.05,298.22,25.51,62.08,186.52,194.63,26.22,84.53,273.11,71.5,80.69,24.82,14.86,10.06,8.59,228.24,,54.99,169.92,133.45,114.56
10/10/2022,204.77,3612.39,1988.51,1691.92,1686.73,1787.13,2005.95,71.24,134.41,90.98,1668.61,22.31,1672.13,884.81,113.14,1130.39,113.56,1102.95,695.04,616.18,511.19,1420.46,723.01,2080.96,438.03,213.98,163.63,324.32,53.06,164.11,1051.11,987.38,1147.02,918.61,951.04,2677.25,2614.04,1449.99,10015.14,52.42,98.71,291.78,266.41,29.13,126.16,168.55,100.65,62.07,25.2,77.63,35.87,87.06,260.98,71.89,109.64,272.26,143.53,29.71,289.85,24.91,61.71,183.98,189.58,25.69,84.05,279.59,71.97,79.59,24.36,15.31,9.98,8.47,220.27,,54.98,169.46,133.79,113.67
10/11/2022,204.83,3588.84,1975.26,1692.92,1671.26,1781.35,1997.94,71.46,134.61,89.2,1666.34,21.97,1657.83,864.66,113.22,1128.65,113.69,1093.99,701.5,611.54,504.56,1428.76,723.1,2049.38,434.81,216.16,160.95,323.44,53.5,164.58,1035.49,986.56,1147.09,917.84,954.44,2632.68,2584.72,1423.17,9883.46,52.51,98.05,286.05,262.75,28.68,121.35,163.82,100.5,61.96,25.04,75.78,36.63,86.21,264.23,71.23,110.34,271.99,142.4,29.09,295.68,24.54,60.5,176.25,189.27,25.58,83.01,276.23,72.83,78.77,24.48,15.07,9.74,8.32,207.64,,54.21,169.95,128.54,112.21
10/12/2022,204.85,3577.03,1969.25,1687.76,1668.68,1773.24,2000.08,71.58,134.21,87.12,1673.19,21.87,1647.94,865.34,113.32,1129.48,114.04,1096.54,704.85,616.12,503.18,1421.19,717.22,2042.38,431.31,213.16,160.95,312.39,53.09,165.55,1036.45,985.43,1147.97,920.6,955.64,2630.47,2572.13,1412.12,9943.87,52.54,98.3,283.38,262.66,28.69,120.58,164.7,98.01,60.68,25.33,78.06,35.82,86.87,263.34,69.56,111.73,270.72,139.67,29.54,295.5,23.28,60.61,177.11,183.79,26.95,82.51,273.87,74.33,78.53,25.16,14.34,9.61,8.56,203.37,,53.55,171.71,127.5,112.9
10/13/2022,204.85,3669.91,2017.94,1728.41,1704.8,1822.47,1990.31,71.74,137.88,88.96,1666.37,22.28,1651.54,854.53,112.36,1130.08,113.56,1107.27,716.18,641.24,524.01,1453.26,732.98,2106.03,443.87,217.08,164.53,320.35,52.36,167.8,1037.21,985.31,1147.34,921.31,956.14,2710.34,2655.81,1455.64,9904.88,53.95,99.71,293.96,268.82,30.23,120.92,164.93,98.29,62.56,26.42,77.93,36.79,89.37,256.73,70.46,112.28,276.79,142.71,30.13,294.51,22.96,61.55,180.32,189.85,27.58,85.15,281.5,75.58,79.71,25.04,14.41,10.08,8.99,202.2,,54.87,174.44,130.29,112.53
10/14/2022,204.86,3583.07,1969.38,1682.4,1655.86,1786.55,1982.1,71.51,135.16,85.47,1644.47,21.73,1670.64,863.33,113.31,1124.87,113.13,1064.35,703.05,617.48,514.7,1441.15,716.63,2045.59,428.72,211.45,161.34,315.42,51.87,157.79,1025.96,985.77,1148.81,918.5,958.28,2650.03,2574.78,1392.96,9416.06,53.65,97.18,288.69,260.74,30.05,119.45,159.09,95.13,59.48,25.91,75.92,36.15,86.37,241.47,69.43,109.96,272.19,139.1,29.46,288.78,21.21,60.1,173.9,185.78,27.88,84.61,270.81,72.39,77.4,23.96,14.17,9.57,8.95,189,,57.17,171.82,126.76,106.9
10/17/2022,204.91,3677.95,2022.99,1735.75,1709.43,1827.03,1984.33,72.39,137.04,85.32,1650.09,21.68,1691.04,865.77,112.04,1129.76,113.24,1109.37,710.88,625.03,527.96,1466.18,732.72,2108.81,439.62,219.68,166.73,322.26,53.68,164.01,1042.86,986.25,1146.49,920.57,955.39,2739.85,2649.77,1428.99,10013.97,54.73,100.78,295.04,269.35,30.82,124.73,164.24,99.09,61.29,26.42,78.68,37.07,88.9,250.72,74.2,110.23,279.6,142.79,30.63,297.65,21.57,62.55,183.06,192.49,28.4,86.85,277.51,77.02,79.84,25.77,14.86,9.8,9.19,204.67,,57.87,174.15,134.04,113.79
10/18/2022,204.91,3719.98,2047.06,1755.96,1728.32,1850.26,1988.38,72.9,138.48,82.68,1652.22,21.4,1705.43,879.07,112.13,1130.49,113.45,1125.1,720.21,629.74,536.64,1474.48,750.01,2126.34,448.03,222.47,167.62,328.03,55.33,166.8,1047.21,987.31,1144.01,920.9,956.04,2765.11,2675.39,1433.48,10239.02,55.5,101.39,300.38,271.48,30.75,128.16,165.94,100.02,62.16,25.87,78.39,37.55,88.96,257.28,74.85,111.63,283.94,145.56,31.01,297.76,22.08,64.09,188.43,197.22,28.99,89.02,280.33,75.76,81.1,25.49,14.96,9.96,9.35,201.44,,58.67,174.26,132.8,116.36
10/19/2022,204.93,3695.16,2030.45,1725.76,1714.78,1832.67,1972.04,72.2,138.63,85.41,1629.44,21.43,1691.44,865.91,112.98,1125.7,112.52,1111.87,717.44,648.23,528.08,1454.08,744.84,2120.82,442.96,216.78,167.42,323.89,52.87,158.68,1042.92,985.26,1147.11,917.68,957.4,2745.53,2675.56,1440.81,10118.1,55.78,100.29,297.76,270.49,30.39,124.35,160.12,93.9,62.9,26,76.69,37.56,87.52,246.38,73.6,109.11,277.36,143.5,30.13,296.87,20.4,63.42,179.94,190.99,28.2,86.73,280.93,71.8,79.69,24.4,14.32,9.63,9.23,187.73,,57.41,172.8,133.23,115.07
10/20/2022,204.95,3665.78,2014.63,1704.39,1703.17,1815.49,1959.99,71.8,138.03,85.83,1628.02,21.46,1698.33,864.76,112.88,1127.17,111.87,1092.49,707.22,649.41,519.73,1442.25,730.61,2122.21,439.86,215.89,168.02,315.76,52.64,156.8,1045.17,985.65,1143.31,919.16,958.5,2749.83,2665.36,1450.34,10136.07,55.73,100.53,296.28,269.11,30.46,126.61,150.24,88.43,60.89,26.08,72.58,36.19,86.79,238.59,73.72,108.54,275.01,140.4,30.26,293.13,19.66,63.82,174.47,188,28.34,86.91,273.72,71.91,78.98,24.97,14.42,9.45,9.09,192.62,,57.72,170.4,131.53,115.25
10/21/2022,204.96,3752.75,2061.13,1742.24,1743.75,1855.83,1960.94,72.49,141.52,86.38,1657.69,21.58,1679.68,865.04,112.01,1127.69,112.32,1124.42,718.21,667.35,534.91,1474.11,749.96,2178.4,455.08,217.36,169.45,321.57,53.68,161.26,1048.31,985.35,1144.41,922,958.62,2810.49,2741.32,1501.17,10491.03,56.71,101.48,302.37,275.42,30.48,130.6,152.02,89.04,61.53,26.97,73.49,37.5,88.61,248.33,74.48,109.93,282.12,140.99,30.75,298.63,20.03,64.45,177.99,187.56,28.29,90.88,280.12,73.02,80.6,25.51,14.32,9.6,9.38,194.1,,58.44,169.99,130.01,119.32
10/24/2022,205.01,3797.34,2083.77,1748.4,1763.28,1874.14,1958.94,72.54,143.36,85.91,1649.78,21.59,1708.21,842.76,111.99,1126.58,112.25,1129.8,731.08,670.52,542.12,1502.28,760.09,2208.42,452.24,217.17,170.98,324.21,52.72,160.23,1043.2,986.32,1148.54,920.73,959.05,2853.74,2780.51,1513.74,10536.51,56.65,102.97,305.6,278.45,31.08,137.87,157,86.37,63.08,27.18,76.4,39.17,83.76,252.38,74.88,114.32,287.41,142.4,30.87,297.68,19.46,64.71,178.91,185.4,28.71,91.01,284.51,73.23,81.25,24.4,14.42,9.62,9.6,194.85,,58.6,172.01,129.72,119.82
10/25/2022,205.03,3859.11,2120.64,1796.16,1799,1904.6,1977.76,73.24,144.27,86.66,1653.17,21.69,1742.08,844.51,110.95,1134.1,113.1,1156.26,740.34,670.22,548.53,1514.03,770.33,2251.11,463.67,225.72,175.04,330.77,54.72,170,1055.37,988.34,1145.95,922.08,957.33,2902.89,2833.57,1552.58,10606.02,57.46,104.93,311.41,284.21,31.56,137.12,161.48,91,55.1,27.41,75.98,41.14,85.21,260.19,77.61,114.93,296.81,144.39,31.65,320.63,21.14,65.65,196.73,195.53,29.83,96.32,280,75.36,83.43,26.19,15.27,10.41,10.48,206.04,,60.08,175.8,137.51,120.6
10/26/2022,205.04,3830.6,2105.58,1804.33,1770.92,1910.23,1987.58,73.44,145.19,89.29,1664.57,22.17,1768.18,851.81,109.7,1135.4,113.64,1144.03,745.15,679.34,550.14,1530.99,772.98,2200.83,466.76,225.38,166.72,330.64,54.42,171.69,1030.23,989.33,1146.37,922.52,958.71,2812.77,2788.82,1536.27,10186.38,57.59,94.82,319.51,277.93,31.5,137.03,164.99,93.34,55.95,27.21,77.67,40.91,85.89,261.06,77.65,111.93,301.73,144.33,31.59,321.33,21.71,65.5,197.61,196.92,31.37,97.76,277.13,77.91,83.31,26.64,15.65,10.6,10.51,195.22,,59.68,171.93,129.82,115.66
10/27/2022,205.06,3807.3,2094.09,1806.32,1755.21,1907.84,1998.11,73.98,145.24,90.48,1663.31,22.17,1761.76,859.46,110.59,1133.64,114.25,1135.78,745.43,681.19,554.25,1522.18,781.82,2173.33,465.53,225.37,159.85,332.9,54.15,170.14,1024.03,991.74,1145.21,921.41,959.7,2794.09,2723.17,1524.37,9787.16,58.46,92.6,319.37,272.87,31.97,139.99,166.55,92.13,56.7,26.27,76.16,42.09,85.28,262.67,76.38,111.07,300.96,145,31.48,320.61,22.08,67.49,191.78,198.68,31.04,97.44,282.32,75.76,83.39,26.88,15.95,10.71,10.12,198,21,59.76,172.73,97.94,110.96
10/28/2022,205.08,3901.06,2143.66,1846.92,1799,1950.32,1993.35,74.55,148.11,89.28,1644.86,21.98,1748.92,845.58,110.75,1131.14,113.55,1132.37,761.97,685.71,568.03,1547.85,800.42,2271.63,470.3,230.77,164.62,342.4,54.99,174.73,1034.04,990.88,1147.26,922.84,959.85,2881.83,2902.54,1592.74,9143.37,59.3,96.58,329.47,281.22,31.95,142.07,170.89,95.03,58.64,29.07,77.36,43.43,87.1,271.62,78.59,116.23,302.68,148.9,31.63,328.48,21.9,60.93,199.25,204.71,31.11,97.71,289.2,76.66,84.92,27.63,16.42,11,9.77,200.82,21.5,60.35,174.75,99.2,103.41
10/31/2022,205.12,3871.98,2128.36,1846.86,1783.55,1940.89,1985.01,73.43,147.64,87.89,1633.56,21.85,1750,848.16,111.53,1130.48,113.13,1124.52,757.25,689.83,563.91,1546.64,797.71,2241.13,466.12,230.25,161.86,339.18,54.86,174.15,1025.44,991.53,1146.71,921.37,960.2,2847.88,2862.51,1565.43,9053.2,59.38,94.66,328.18,277.95,31.74,145.44,169.54,94.62,58.79,28.43,79.43,42.99,86.59,270.96,77.39,113.76,299.17,150.06,31.59,329.04,22.51,58.84,197.84,207.19,30.94,96.06,281.49,76.93,84.66,27.02,16.43,10.49,9.72,202.73,21,61.35,173.3,93.16,102.44
